VACUNA,ANIO,MES,PROVINCIA,DISTRITO,RANGO_EDAD,CANTIDAD DE PERSONAL,POBLACION,PRESUPUESTO,CANTIDAD
ROTA,2020,FEBRERO,CORONEL PORTILLO,MANANTAY,<1_ANIO,125.0,107364,761802,133
ROTA,2020,FEBRERO,CORONEL PORTILLO,MASISEA,<1_ANIO,44.0,11961,761802,28
ROTA,2020,FEBRERO,CORONEL PORTILLO,NUEVA REQUENA,<1_ANIO,22.0,5742,761802,10
ROTA,2020,FEBRERO,CORONEL PORTILLO,YARINACOCHA,<1_ANIO,379.0,118666,761802,92
ROTA,2020,FEBRERO,PADRE ABAD,ALEXANDER VON HUMBOLDT,<1_ANIO,8.0,6159,761802,9
ROTA,2020,FEBRERO,PADRE ABAD,CURIMANA,<1_ANIO,18.0,10219,761802,11
ROTA,2020,FEBRERO,PADRE ABAD,IRAZOLA,<1_ANIO,43.0,12065,761802,21
ROTA,2020,FEBRERO,PADRE ABAD,NESHUYA,<1_ANIO,25.0,10501,761802,14
ROTA,2020,FEBRERO,PADRE ABAD,PADRE ABAD,<1_ANIO,91.0,38100,761802,37
ROTA,2020,FEBRERO,PURUS,PURUS,<1_ANIO,17.0,3284,761802,8
ROTA,2020,JULIO,ATALAYA,RAIMONDI,<1_ANIO,84.0,39732,804264,27
ROTA,2020,JULIO,ATALAYA,SEPAHUA,<1_ANIO,14.0,8264,804264,0
ROTA,2020,JULIO,ATALAYA,TAHUANIA,<1_ANIO,24.0,10618,804264,3
ROTA,2020,JULIO,ATALAYA,YURUA,<1_ANIO,7.0,2435,804264,1
ROTA,2020,JULIO,CORONEL PORTILLO,CALLERIA,<1_ANIO,572.0,172052,804264,155
ROTA,2020,JULIO,CORONEL PORTILLO,CAMPOVERDE,<1_ANIO,61.0,19598,804264,23
ROTA,2020,JULIO,CORONEL PORTILLO,IPARIA,<1_ANIO,41.0,12350,804264,6
ROTA,2020,JULIO,CORONEL PORTILLO,MANANTAY,<1_ANIO,124.0,107364,804264,89
ROTA,2020,JULIO,CORONEL PORTILLO,MASISEA,<1_ANIO,44.0,11961,804264,26
ROTA,2020,JULIO,CORONEL PORTILLO,NUEVA REQUENA,<1_ANIO,22.0,5742,804264,5
ROTA,2020,JULIO,CORONEL PORTILLO,YARINACOCHA,<1_ANIO,375.0,118666,804264,73
ROTA,2020,JULIO,PADRE ABAD,ALEXANDER VON HUMBOLDT,<1_ANIO,8.0,6159,804264,6
ROTA,2020,JULIO,PADRE ABAD,CURIMANA,<1_ANIO,18.0,10219,804264,14
ROTA,2020,JULIO,PADRE ABAD,IRAZOLA,<1_ANIO,42.0,12065,804264,6
ROTA,2020,JULIO,PADRE ABAD,NESHUYA,<1_ANIO,24.0,10501,804264,12
ROTA,2020,JULIO,PADRE ABAD,PADRE ABAD,<1_ANIO,91.0,38100,804264,27
ROTA,2020,JULIO,PURUS,PURUS,<1_ANIO,17.0,3284,804264,2
ROTA,2020,JUNIO,ATALAYA,RAIMONDI,<1_ANIO,92.0,39732,718822,14
ROTA,2020,JUNIO,ATALAYA,SEPAHUA,<1_ANIO,14.0,8264,718822,2
ROTA,2020,JUNIO,ATALAYA,TAHUANIA,<1_ANIO,23.0,10618,718822,3
ROTA,2020,JUNIO,ATALAYA,YURUA,<1_ANIO,6.0,2435,718822,1
ROTA,2020,JUNIO,CORONEL PORTILLO,CALLERIA,<1_ANIO,603.0,172052,718822,133
ROTA,2020,JUNIO,CORONEL PORTILLO,CAMPOVERDE,<1_ANIO,58.0,19598,718822,26
ROTA,2020,JUNIO,CORONEL PORTILLO,IPARIA,<1_ANIO,40.0,12350,718822,3
ROTA,2020,JUNIO,CORONEL PORTILLO,MANANTAY,<1_ANIO,143.0,107364,718822,56
ROTA,2020,JUNIO,CORONEL PORTILLO,MASISEA,<1_ANIO,49.0,11961,718822,9
ROTA,2020,JUNIO,CORONEL PORTILLO,NUEVA REQUENA,<1_ANIO,21.0,5742,718822,1
ROTA,2020,JUNIO,CORONEL PORTILLO,YARINACOCHA,<1_ANIO,382.0,118666,718822,45
ROTA,2020,JUNIO,PADRE ABAD,ALEXANDER VON HUMBOLDT,<1_ANIO,7.0,6159,718822,0
ROTA,2020,JUNIO,PADRE ABAD,CURIMANA,<1_ANIO,21.0,10219,718822,2
ROTA,2020,JUNIO,PADRE ABAD,IRAZOLA,<1_ANIO,42.0,12065,718822,3
ROTA,2020,JUNIO,PADRE ABAD,NESHUYA,<1_ANIO,27.0,10501,718822,10
ROTA,2020,JUNIO,PADRE ABAD,PADRE ABAD,<1_ANIO,98.0,38100,718822,6
ROTA,2020,JUNIO,PURUS,PURUS,<1_ANIO,17.0,3284,718822,2
ROTA,2020,MARZO,ATALAYA,RAIMONDI,<1_ANIO,86.0,39732,751336,11
ROTA,2020,MARZO,ATALAYA,SEPAHUA,<1_ANIO,14.0,8264,751336,11
ROTA,2020,MARZO,ATALAYA,TAHUANIA,<1_ANIO,24.0,10618,751336,4
ROTA,2020,MARZO,ATALAYA,YURUA,<1_ANIO,7.0,2435,751336,3
ROTA,2020,MARZO,CORONEL PORTILLO,CALLERIA,<1_ANIO,573.0,172052,751336,125
ROTA,2020,MARZO,CORONEL PORTILLO,CAMPOVERDE,<1_ANIO,60.0,19598,751336,23
ROTA,2020,MARZO,CORONEL PORTILLO,IPARIA,<1_ANIO,43.0,12350,751336,25
ROTA,2020,MARZO,CORONEL PORTILLO,MANANTAY,<1_ANIO,131.0,107364,751336,56
ROTA,2020,MARZO,CORONEL PORTILLO,MASISEA,<1_ANIO,45.0,11961,751336,22
ROTA,2020,MARZO,CORONEL PORTILLO,NUEVA REQUENA,<1_ANIO,22.0,5742,751336,9
ROTA,2020,MARZO,CORONEL PORTILLO,YARINACOCHA,<1_ANIO,382.0,118666,751336,62
ROTA,2020,MARZO,PADRE ABAD,ALEXANDER VON HUMBOLDT,<1_ANIO,8.0,6159,751336,2
ROTA,2020,MARZO,PADRE ABAD,CURIMANA,<1_ANIO,18.0,10219,751336,13
ROTA,2020,MARZO,PADRE ABAD,IRAZOLA,<1_ANIO,43.0,12065,751336,20
ROTA,2020,MARZO,PADRE ABAD,NESHUYA,<1_ANIO,26.0,10501,751336,3
ROTA,2020,MARZO,PADRE ABAD,PADRE ABAD,<1_ANIO,89.0,38100,751336,29
ROTA,2020,MARZO,PURUS,PURUS,<1_ANIO,17.0,3284,751336,6
ROTA,2020,MAYO,ATALAYA,RAIMONDI,<1_ANIO,89.0,39732,710703,26
ROTA,2020,MAYO,ATALAYA,SEPAHUA,<1_ANIO,13.0,8264,710703,4
ROTA,2020,MAYO,ATALAYA,TAHUANIA,<1_ANIO,23.0,10618,710703,7
ROTA,2020,MAYO,ATALAYA,YURUA,<1_ANIO,7.0,2435,710703,4
ROTA,2020,MAYO,CORONEL PORTILLO,CALLERIA,<1_ANIO,603.0,172052,710703,17
ROTA,2020,MAYO,CORONEL PORTILLO,CAMPOVERDE,<1_ANIO,58.0,19598,710703,17
ROTA,2020,MAYO,CORONEL PORTILLO,IPARIA,<1_ANIO,43.0,12350,710703,2
ROTA,2020,MAYO,CORONEL PORTILLO,MANANTAY,<1_ANIO,136.0,107364,710703,12
ROTA,2020,MAYO,CORONEL PORTILLO,MASISEA,<1_ANIO,49.0,11961,710703,19
ROTA,2020,MAYO,CORONEL PORTILLO,NUEVA REQUENA,<1_ANIO,22.0,5742,710703,0
ROTA,2020,MAYO,CORONEL PORTILLO,YARINACOCHA,<1_ANIO,384.0,118666,710703,12
ROTA,2020,MAYO,PADRE ABAD,ALEXANDER VON HUMBOLDT,<1_ANIO,7.0,6159,710703,0
ROTA,2020,MAYO,PADRE ABAD,CURIMANA,<1_ANIO,20.0,10219,710703,2
ROTA,2020,MAYO,PADRE ABAD,IRAZOLA,<1_ANIO,41.0,12065,710703,5
ROTA,2020,MAYO,PADRE ABAD,NESHUYA,<1_ANIO,27.0,10501,710703,0
ROTA,2020,MAYO,PADRE ABAD,PADRE ABAD,<1_ANIO,96.0,38100,710703,4
ROTA,2020,MAYO,PURUS,PURUS,<1_ANIO,18.0,3284,710703,6
ROTA,2020,NOVIEMBRE,ATALAYA,RAIMONDI,<1_ANIO,120.0,39732,1348304,53
ROTA,2020,NOVIEMBRE,ATALAYA,SEPAHUA,<1_ANIO,17.0,8264,1348304,15
ROTA,2020,NOVIEMBRE,ATALAYA,TAHUANIA,<1_ANIO,28.0,10618,1348304,9
ROTA,2020,NOVIEMBRE,ATALAYA,YURUA,<1_ANIO,7.0,2435,1348304,2
ROTA,2020,NOVIEMBRE,CORONEL PORTILLO,CALLERIA,<1_ANIO,667.0,172052,1348304,205
ROTA,2020,NOVIEMBRE,CORONEL PORTILLO,CAMPOVERDE,<1_ANIO,56.0,19598,1348304,33
ROTA,2020,NOVIEMBRE,CORONEL PORTILLO,IPARIA,<1_ANIO,35.0,12350,1348304,15
ROTA,2020,NOVIEMBRE,CORONEL PORTILLO,MANANTAY,<1_ANIO,145.0,107364,1348304,166
ROTA,2020,NOVIEMBRE,CORONEL PORTILLO,MASISEA,<1_ANIO,47.0,11961,1348304,35
ROTA,2020,NOVIEMBRE,CORONEL PORTILLO,NUEVA REQUENA,<1_ANIO,30.0,5742,1348304,15
ROTA,2020,NOVIEMBRE,CORONEL PORTILLO,YARINACOCHA,<1_ANIO,421.0,118666,1348304,91
ROTA,2020,NOVIEMBRE,PADRE ABAD,ALEXANDER VON HUMBOLDT,<1_ANIO,11.0,6159,1348304,3
ROTA,2020,NOVIEMBRE,PADRE ABAD,CURIMANA,<1_ANIO,19.0,10219,1348304,3
ROTA,2020,NOVIEMBRE,PADRE ABAD,IRAZOLA,<1_ANIO,47.0,12065,1348304,21
ROTA,2020,NOVIEMBRE,PADRE ABAD,NESHUYA,<1_ANIO,27.0,10501,1348304,15
ROTA,2020,NOVIEMBRE,PADRE ABAD,PADRE ABAD,<1_ANIO,111.0,38100,1348304,37
ROTA,2020,NOVIEMBRE,PURUS,PURUS,<1_ANIO,17.0,3284,1348304,4
ROTA,2020,OCTUBRE,ATALAYA,RAIMONDI,<1_ANIO,124.0,39732,858754,46
ROTA,2020,OCTUBRE,ATALAYA,SEPAHUA,<1_ANIO,17.0,8264,858754,12
ROTA,2020,OCTUBRE,ATALAYA,TAHUANIA,<1_ANIO,28.0,10618,858754,8
ROTA,2020,OCTUBRE,ATALAYA,YURUA,<1_ANIO,6.0,2435,858754,1
ROTA,2020,OCTUBRE,CORONEL PORTILLO,CALLERIA,<1_ANIO,678.0,172052,858754,263
ROTA,2020,OCTUBRE,CORONEL PORTILLO,CAMPOVERDE,<1_ANIO,55.0,19598,858754,28
ROTA,2020,OCTUBRE,CORONEL PORTILLO,IPARIA,<1_ANIO,35.0,12350,858754,9
ROTA,2020,OCTUBRE,CORONEL PORTILLO,MANANTAY,<1_ANIO,143.0,107364,858754,148
ROTA,2020,OCTUBRE,CORONEL PORTILLO,MASISEA,<1_ANIO,46.0,11961,858754,18
ROTA,2020,OCTUBRE,CORONEL PORTILLO,NUEVA REQUENA,<1_ANIO,30.0,5742,858754,10
ROTA,2020,OCTUBRE,CORONEL PORTILLO,YARINACOCHA,<1_ANIO,422.0,118666,858754,108
ROTA,2020,OCTUBRE,PADRE ABAD,ALEXANDER VON HUMBOLDT,<1_ANIO,11.0,6159,858754,3
ROTA,2020,OCTUBRE,PADRE ABAD,CURIMANA,<1_ANIO,19.0,10219,858754,14
ROTA,2020,OCTUBRE,PADRE ABAD,IRAZOLA,<1_ANIO,47.0,12065,858754,20
ROTA,2020,OCTUBRE,PADRE ABAD,NESHUYA,<1_ANIO,27.0,10501,858754,22
ROTA,2020,OCTUBRE,PADRE ABAD,PADRE ABAD,<1_ANIO,125.0,38100,858754,49
ROTA,2020,OCTUBRE,PURUS,PURUS,<1_ANIO,17.0,3284,858754,7
ROTA,2020,SETIEMBRE,ATALAYA,RAIMONDI,<1_ANIO,98.0,39732,749638,46
ROTA,2020,SETIEMBRE,ATALAYA,SEPAHUA,<1_ANIO,16.0,8264,749638,14
ROTA,2020,SETIEMBRE,ATALAYA,TAHUANIA,<1_ANIO,26.0,10618,749638,6
ROTA,2020,SETIEMBRE,ATALAYA,YURUA,<1_ANIO,6.0,2435,749638,2
ROTA,2020,SETIEMBRE,CORONEL PORTILLO,CALLERIA,<1_ANIO,663.0,172052,749638,318
ROTA,2020,SETIEMBRE,CORONEL PORTILLO,CAMPOVERDE,<1_ANIO,58.0,19598,749638,48
ROTA,2020,SETIEMBRE,CORONEL PORTILLO,IPARIA,<1_ANIO,39.0,12350,749638,21
ROTA,2020,SETIEMBRE,CORONEL PORTILLO,MANANTAY,<1_ANIO,139.0,107364,749638,163
ROTA,2020,SETIEMBRE,CORONEL PORTILLO,MASISEA,<1_ANIO,48.0,11961,749638,37
ROTA,2020,SETIEMBRE,CORONEL PORTILLO,NUEVA REQUENA,<1_ANIO,21.0,5742,749638,6
ROTA,2020,SETIEMBRE,CORONEL PORTILLO,YARINACOCHA,<1_ANIO,411.0,118666,749638,167
ROTA,2020,SETIEMBRE,PADRE ABAD,ALEXANDER VON HUMBOLDT,<1_ANIO,9.0,6159,749638,1
ROTA,2020,SETIEMBRE,PADRE ABAD,CURIMANA,<1_ANIO,22.0,10219,749638,23
ROTA,2020,SETIEMBRE,PADRE ABAD,IRAZOLA,<1_ANIO,44.0,12065,749638,18
ROTA,2020,SETIEMBRE,PADRE ABAD,NESHUYA,<1_ANIO,27.0,10501,749638,23
ROTA,2020,SETIEMBRE,PADRE ABAD,PADRE ABAD,<1_ANIO,107.0,38100,749638,49
ROTA,2020,SETIEMBRE,PURUS,PURUS,<1_ANIO,17.0,3284,749638,2
ROTA,2021,ABRIL,ATALAYA,RAIMONDI,<1_ANIO,111.0,40699,268268,41
ROTA,2021,ABRIL,ATALAYA,SEPAHUA,<1_ANIO,22.0,8390,268268,17
ROTA,2021,ABRIL,ATALAYA,TAHUANIA,<1_ANIO,26.0,10890,268268,15
ROTA,2021,ABRIL,ATALAYA,YURUA,<1_ANIO,7.0,2501,268268,2
ROTA,2021,ABRIL,CORONEL PORTILLO,CALLERIA,<1_ANIO,688.0,174981,268268,170
ROTA,2021,ABRIL,CORONEL PORTILLO,CAMPOVERDE,<1_ANIO,58.0,20113,268268,24
ROTA,2021,ABRIL,CORONEL PORTILLO,IPARIA,<1_ANIO,33.0,12481,268268,22
ROTA,2021,ABRIL,CORONEL PORTILLO,MANANTAY,<1_ANIO,152.0,110502,268268,69
ROTA,2021,ABRIL,CORONEL PORTILLO,MASISEA,<1_ANIO,49.0,11997,268268,34
ROTA,2021,ABRIL,CORONEL PORTILLO,NUEVA REQUENA,<1_ANIO,30.0,5794,268268,7
ROTA,2021,ABRIL,CORONEL PORTILLO,YARINACOCHA,<1_ANIO,471.0,121443,268268,115
ROTA,2021,ABRIL,PADRE ABAD,ALEXANDER VON HUMBOLDT,<1_ANIO,8.0,6272,268268,6
ROTA,2021,ABRIL,PADRE ABAD,CURIMANA,<1_ANIO,19.0,10588,268268,10
ROTA,2021,ABRIL,PADRE ABAD,IRAZOLA,<1_ANIO,53.0,12431,268268,20
ROTA,2021,ABRIL,PADRE ABAD,NESHUYA,<1_ANIO,29.0,10874,268268,11
ROTA,2021,ABRIL,PADRE ABAD,PADRE ABAD,<1_ANIO,139.0,29520,268268,37
ROTA,2021,ABRIL,PURUS,PURUS,<1_ANIO,19.0,3284,268268,0
ROTA,2021,AGOSTO,ATALAYA,RAIMONDI,<1_ANIO,125.0,40699,629819,68
ROTA,2021,AGOSTO,ATALAYA,SEPAHUA,<1_ANIO,22.0,8390,629819,16
ROTA,2021,AGOSTO,ATALAYA,TAHUANIA,<1_ANIO,25.0,10890,629819,13
ROTA,2021,AGOSTO,ATALAYA,YURUA,<1_ANIO,7.0,2501,629819,0
ROTA,2021,AGOSTO,CORONEL PORTILLO,CALLERIA,<1_ANIO,677.0,174981,629819,222
ROTA,2021,AGOSTO,CORONEL PORTILLO,CAMPOVERDE,<1_ANIO,60.0,20113,629819,31
ROTA,2021,AGOSTO,CORONEL PORTILLO,IPARIA,<1_ANIO,30.0,12481,629819,17
ROTA,2021,AGOSTO,CORONEL PORTILLO,MANANTAY,<1_ANIO,155.0,110502,629819,124
ROTA,2021,AGOSTO,CORONEL PORTILLO,MASISEA,<1_ANIO,49.0,11997,629819,31
ROTA,2021,AGOSTO,CORONEL PORTILLO,NUEVA REQUENA,<1_ANIO,29.0,5794,629819,12
ROTA,2021,AGOSTO,CORONEL PORTILLO,YARINACOCHA,<1_ANIO,500.0,121443,629819,133
ROTA,2021,AGOSTO,PADRE ABAD,ALEXANDER VON HUMBOLDT,<1_ANIO,7.0,6272,629819,5
ROTA,2021,AGOSTO,PADRE ABAD,CURIMANA,<1_ANIO,20.0,10588,629819,8
ROTA,2021,AGOSTO,PADRE ABAD,IRAZOLA,<1_ANIO,50.0,12431,629819,17
ROTA,2021,AGOSTO,PADRE ABAD,NESHUYA,<1_ANIO,30.0,10874,629819,10
ROTA,2021,AGOSTO,PADRE ABAD,PADRE ABAD,<1_ANIO,132.0,29520,629819,67
ROTA,2021,AGOSTO,PURUS,PURUS,<1_ANIO,19.0,3284,629819,4
ROTA,2021,DICIEMBRE,ATALAYA,RAIMONDI,<1_ANIO,138.0,40699,486866,33
ROTA,2021,DICIEMBRE,ATALAYA,SEPAHUA,<1_ANIO,24.0,8390,486866,9
ROTA,2021,DICIEMBRE,ATALAYA,TAHUANIA,<1_ANIO,24.0,10890,486866,0
ROTA,2021,DICIEMBRE,ATALAYA,YURUA,<1_ANIO,8.0,2501,486866,1
ROTA,2021,DICIEMBRE,CORONEL PORTILLO,CALLERIA,<1_ANIO,708.0,174981,486866,142
ROTA,2021,DICIEMBRE,CORONEL PORTILLO,CAMPOVERDE,<1_ANIO,69.0,20113,486866,20
ROTA,2021,DICIEMBRE,CORONEL PORTILLO,IPARIA,<1_ANIO,32.0,12481,486866,1
ROTA,2021,DICIEMBRE,CORONEL PORTILLO,MANANTAY,<1_ANIO,158.0,110502,486866,58
ROTA,2021,DICIEMBRE,CORONEL PORTILLO,MASISEA,<1_ANIO,52.0,11997,486866,19
ROTA,2021,DICIEMBRE,CORONEL PORTILLO,NUEVA REQUENA,<1_ANIO,32.0,5794,486866,4
ROTA,2021,DICIEMBRE,CORONEL PORTILLO,YARINACOCHA,<1_ANIO,461.0,121443,486866,83
ROTA,2021,DICIEMBRE,PADRE ABAD,ALEXANDER VON HUMBOLDT,<1_ANIO,10.0,6272,486866,2
ROTA,2021,DICIEMBRE,PADRE ABAD,CURIMANA,<1_ANIO,23.0,10588,486866,10
ROTA,2021,DICIEMBRE,PADRE ABAD,IRAZOLA,<1_ANIO,50.0,12431,486866,15
ROTA,2021,DICIEMBRE,PADRE ABAD,NESHUYA,<1_ANIO,27.0,10874,486866,5
ROTA,2021,DICIEMBRE,PADRE ABAD,PADRE ABAD,<1_ANIO,134.0,29520,486866,38
ROTA,2021,DICIEMBRE,PURUS,PURUS,<1_ANIO,21.0,3284,486866,6
ROTA,2021,ENERO,ATALAYA,RAIMONDI,<1_ANIO,120.0,40699,822309,45
ROTA,2021,ENERO,ATALAYA,SEPAHUA,<1_ANIO,24.0,8390,822309,8
ROTA,2021,ENERO,ATALAYA,TAHUANIA,<1_ANIO,30.0,10890,822309,5
ROTA,2021,ENERO,ATALAYA,YURUA,<1_ANIO,8.0,2501,822309,0
ROTA,2021,ENERO,CORONEL PORTILLO,CALLERIA,<1_ANIO,663.0,174981,822309,171
ROTA,2021,ENERO,CORONEL PORTILLO,CAMPOVERDE,<1_ANIO,57.0,20113,822309,20
ROTA,2021,ENERO,CORONEL PORTILLO,IPARIA,<1_ANIO,34.0,12481,822309,16
ROTA,2021,ENERO,CORONEL PORTILLO,MANANTAY,<1_ANIO,147.0,110502,822309,155
ROTA,2021,ENERO,CORONEL PORTILLO,MASISEA,<1_ANIO,50.0,11997,822309,28
ROTA,2021,ENERO,CORONEL PORTILLO,NUEVA REQUENA,<1_ANIO,22.0,5794,822309,12
ROTA,2021,ENERO,CORONEL PORTILLO,YARINACOCHA,<1_ANIO,452.0,121443,822309,112
ROTA,2021,ENERO,PADRE ABAD,ALEXANDER VON HUMBOLDT,<1_ANIO,5.0,6272,822309,8
ROTA,2021,ENERO,PADRE ABAD,CURIMANA,<1_ANIO,14.0,10588,822309,9
ROTA,2021,ENERO,PADRE ABAD,IRAZOLA,<1_ANIO,49.0,12431,822309,24
ROTA,2021,ENERO,PADRE ABAD,NESHUYA,<1_ANIO,24.0,10874,822309,22
ROTA,2021,ENERO,PADRE ABAD,PADRE ABAD,<1_ANIO,113.0,29520,822309,57
ROTA,2021,ENERO,PURUS,PURUS,<1_ANIO,18.0,3284,822309,4
ROTA,2021,FEBRERO,ATALAYA,RAIMONDI,<1_ANIO,107.0,40699,677118,37
ROTA,2021,FEBRERO,ATALAYA,SEPAHUA,<1_ANIO,23.0,8390,677118,15
ROTA,2021,FEBRERO,ATALAYA,TAHUANIA,<1_ANIO,28.0,10890,677118,19
ROTA,2021,FEBRERO,ATALAYA,YURUA,<1_ANIO,8.0,2501,677118,2
ROTA,2021,FEBRERO,CORONEL PORTILLO,CALLERIA,<1_ANIO,643.0,174981,677118,167
ROTA,2021,FEBRERO,CORONEL PORTILLO,CAMPOVERDE,<1_ANIO,57.0,20113,677118,14
ROTA,2021,FEBRERO,CORONEL PORTILLO,IPARIA,<1_ANIO,33.0,12481,677118,17
ROTA,2021,FEBRERO,CORONEL PORTILLO,MANANTAY,<1_ANIO,152.0,110502,677118,110
ROTA,2021,FEBRERO,CORONEL PORTILLO,MASISEA,<1_ANIO,50.0,11997,677118,26
ROTA,2021,FEBRERO,CORONEL PORTILLO,NUEVA REQUENA,<1_ANIO,30.0,5794,677118,13
ROTA,2021,FEBRERO,CORONEL PORTILLO,YARINACOCHA,<1_ANIO,462.0,121443,677118,104
ROTA,2021,FEBRERO,PADRE ABAD,ALEXANDER VON HUMBOLDT,<1_ANIO,9.0,6272,677118,4
ROTA,2021,FEBRERO,PADRE ABAD,CURIMANA,<1_ANIO,19.0,10588,677118,12
ROTA,2021,FEBRERO,PADRE ABAD,IRAZOLA,<1_ANIO,47.0,12431,677118,13
ROTA,2021,FEBRERO,PADRE ABAD,NESHUYA,<1_ANIO,28.0,10874,677118,8
ROTA,2021,FEBRERO,PADRE ABAD,PADRE ABAD,<1_ANIO,114.0,29520,677118,33
ROTA,2021,FEBRERO,PURUS,PURUS,<1_ANIO,19.0,3284,677118,3
ROTA,2021,JULIO,ATALAYA,RAIMONDI,<1_ANIO,118.0,40699,647735,68
ROTA,2021,JULIO,ATALAYA,SEPAHUA,<1_ANIO,22.0,8390,647735,9
ROTA,2021,JULIO,ATALAYA,TAHUANIA,<1_ANIO,25.0,10890,647735,5
ROTA,2021,JULIO,ATALAYA,YURUA,<1_ANIO,7.0,2501,647735,3
ROTA,2021,JULIO,CORONEL PORTILLO,CALLERIA,<1_ANIO,683.0,174981,647735,228
ROTA,2021,JULIO,CORONEL PORTILLO,CAMPOVERDE,<1_ANIO,58.0,20113,647735,33
ROTA,2021,JULIO,CORONEL PORTILLO,IPARIA,<1_ANIO,28.0,12481,647735,20
ROTA,2021,JULIO,CORONEL PORTILLO,MANANTAY,<1_ANIO,154.0,110502,647735,136
ROTA,2021,JULIO,CORONEL PORTILLO,MASISEA,<1_ANIO,47.0,11997,647735,26
ROTA,2021,JULIO,CORONEL PORTILLO,NUEVA REQUENA,<1_ANIO,30.0,5794,647735,8
ROTA,2021,JULIO,CORONEL PORTILLO,YARINACOCHA,<1_ANIO,482.0,121443,647735,117
ROTA,2021,JULIO,PADRE ABAD,ALEXANDER VON HUMBOLDT,<1_ANIO,6.0,6272,647735,5
ROTA,2021,JULIO,PADRE ABAD,CURIMANA,<1_ANIO,19.0,10588,647735,19
ROTA,2021,JULIO,PADRE ABAD,IRAZOLA,<1_ANIO,50.0,12431,647735,24
ROTA,2021,JULIO,PADRE ABAD,NESHUYA,<1_ANIO,31.0,10874,647735,12
ROTA,2021,JULIO,PADRE ABAD,PADRE ABAD,<1_ANIO,122.0,29520,647735,52
ROTA,2021,JULIO,PURUS,PURUS,<1_ANIO,19.0,3284,647735,4
ROTA,2021,JUNIO,ATALAYA,RAIMONDI,<1_ANIO,118.0,40699,696098,64
ROTA,2021,JUNIO,ATALAYA,SEPAHUA,<1_ANIO,22.0,8390,696098,14
ROTA,2021,JUNIO,ATALAYA,TAHUANIA,<1_ANIO,25.0,10890,696098,15
ROTA,2021,JUNIO,ATALAYA,YURUA,<1_ANIO,7.0,2501,696098,2
ROTA,2021,JUNIO,CORONEL PORTILLO,CALLERIA,<1_ANIO,684.0,174981,696098,169
ROTA,2021,JUNIO,CORONEL PORTILLO,CAMPOVERDE,<1_ANIO,59.0,20113,696098,26
ROTA,2021,JUNIO,CORONEL PORTILLO,IPARIA,<1_ANIO,29.0,12481,696098,16
ROTA,2021,JUNIO,CORONEL PORTILLO,MANANTAY,<1_ANIO,151.0,110502,696098,86
ROTA,2021,JUNIO,CORONEL PORTILLO,MASISEA,<1_ANIO,46.0,11997,696098,29
ROTA,2021,JUNIO,CORONEL PORTILLO,NUEVA REQUENA,<1_ANIO,28.0,5794,696098,11
ROTA,2021,JUNIO,CORONEL PORTILLO,YARINACOCHA,<1_ANIO,484.0,121443,696098,101
ROTA,2021,JUNIO,PADRE ABAD,ALEXANDER VON HUMBOLDT,<1_ANIO,6.0,6272,696098,2
ROTA,2021,JUNIO,PADRE ABAD,CURIMANA,<1_ANIO,18.0,10588,696098,12
ROTA,2021,JUNIO,PADRE ABAD,IRAZOLA,<1_ANIO,51.0,12431,696098,19
ROTA,2021,JUNIO,PADRE ABAD,NESHUYA,<1_ANIO,31.0,10874,696098,11
ROTA,2021,JUNIO,PADRE ABAD,PADRE ABAD,<1_ANIO,120.0,29520,696098,40
ROTA,2021,JUNIO,PURUS,PURUS,<1_ANIO,19.0,3284,696098,10
ROTA,2021,MARZO,ATALAYA,RAIMONDI,<1_ANIO,102.0,40699,1269741,70
ROTA,2021,MARZO,ATALAYA,SEPAHUA,<1_ANIO,22.0,8390,1269741,14
ROTA,2021,MARZO,ATALAYA,TAHUANIA,<1_ANIO,23.0,10890,1269741,18
ROTA,2021,MARZO,ATALAYA,YURUA,<1_ANIO,7.0,2501,1269741,1
ROTA,2021,MARZO,CORONEL PORTILLO,CALLERIA,<1_ANIO,662.0,174981,1269741,160
ROTA,2021,MARZO,CORONEL PORTILLO,CAMPOVERDE,<1_ANIO,57.0,20113,1269741,34
ROTA,2021,MARZO,CORONEL PORTILLO,IPARIA,<1_ANIO,34.0,12481,1269741,22
ROTA,2021,MARZO,CORONEL PORTILLO,MANANTAY,<1_ANIO,152.0,110502,1269741,124
ROTA,2021,MARZO,CORONEL PORTILLO,MASISEA,<1_ANIO,50.0,11997,1269741,34
ROTA,2021,MARZO,CORONEL PORTILLO,NUEVA REQUENA,<1_ANIO,30.0,5794,1269741,9
ROTA,2021,MARZO,CORONEL PORTILLO,YARINACOCHA,<1_ANIO,466.0,121443,1269741,108
ROTA,2021,MARZO,PADRE ABAD,ALEXANDER VON HUMBOLDT,<1_ANIO,8.0,6272,1269741,3
ROTA,2021,MARZO,PADRE ABAD,CURIMANA,<1_ANIO,19.0,10588,1269741,18
ROTA,2021,MARZO,PADRE ABAD,IRAZOLA,<1_ANIO,49.0,12431,1269741,17
ROTA,2021,MARZO,PADRE ABAD,NESHUYA,<1_ANIO,29.0,10874,1269741,19
ROTA,2021,MARZO,PADRE ABAD,PADRE ABAD,<1_ANIO,114.0,29520,1269741,55
ROTA,2021,MARZO,PURUS,PURUS,<1_ANIO,19.0,3284,1269741,8
