VACUNA,ANIO,MES,RANGO_EDAD,POBLACION,PROVINCIA,DISTRITO,PRESUPUESTO,CANTIDAD DE PERSONAL,CANTIDAD
NEUMO,2022,AGOSTO,1_ANIO,6380,PADRE ABAD,ALEXANDER VON HUMBOLDT,779177,9.0,3
NEUMO,2022,AGOSTO,1_ANIO,8510,ATALAYA,SEPAHUA,779177,24.0,6
NEUMO,2022,AGOSTO,1_ANIO,10946,PADRE ABAD,CURIMANA,779177,28.0,16
NEUMO,2022,AGOSTO,1_ANIO,11149,ATALAYA,TAHUANIA,779177,22.0,6
NEUMO,2022,AGOSTO,1_ANIO,11236,PADRE ABAD,NESHUYA,779177,36.0,7
NEUMO,2022,AGOSTO,1_ANIO,12030,CORONEL PORTILLO,MASISEA,779177,52.0,30
NEUMO,2022,AGOSTO,1_ANIO,12605,CORONEL PORTILLO,IPARIA,779177,37.0,24
NEUMO,2022,AGOSTO,1_ANIO,12786,PADRE ABAD,IRAZOLA,779177,51.0,11
NEUMO,2022,AGOSTO,1_ANIO,20601,CORONEL PORTILLO,CAMPOVERDE,779177,73.0,23
NEUMO,2022,AGOSTO,1_ANIO,30297,PADRE ABAD,PADRE ABAD,779177,115.0,36
NEUMO,2022,AGOSTO,1_ANIO,41621,ATALAYA,RAIMONDI,779177,122.0,39
NEUMO,2022,AGOSTO,1_ANIO,113470,CORONEL PORTILLO,MANANTAY,779177,151.0,108
NEUMO,2022,AGOSTO,1_ANIO,124069,CORONEL PORTILLO,YARINACOCHA,779177,528.0,109
NEUMO,2022,AGOSTO,1_ANIO,177751,CORONEL PORTILLO,CALLERIA,779177,633.0,163
NEUMO,2022,DICIEMBRE,1_ANIO,2564,ATALAYA,YURUA,996898,9.0,0
NEUMO,2022,DICIEMBRE,1_ANIO,3270,PURUS,PURUS,996898,25.0,3
NEUMO,2022,DICIEMBRE,1_ANIO,5843,CORONEL PORTILLO,NUEVA REQUENA,996898,37.0,7
NEUMO,2022,DICIEMBRE,1_ANIO,6380,PADRE ABAD,ALEXANDER VON HUMBOLDT,996898,11.0,3
NEUMO,2022,DICIEMBRE,1_ANIO,8510,ATALAYA,SEPAHUA,996898,28.0,5
NEUMO,2022,DICIEMBRE,1_ANIO,10946,PADRE ABAD,CURIMANA,996898,28.0,12
NEUMO,2022,DICIEMBRE,1_ANIO,11149,ATALAYA,TAHUANIA,996898,26.0,15
NEUMO,2022,DICIEMBRE,1_ANIO,11236,PADRE ABAD,NESHUYA,996898,38.0,3
NEUMO,2022,DICIEMBRE,1_ANIO,12030,CORONEL PORTILLO,MASISEA,996898,63.0,9
NEUMO,2022,DICIEMBRE,1_ANIO,12605,CORONEL PORTILLO,IPARIA,996898,44.0,5
NEUMO,2022,DICIEMBRE,1_ANIO,12786,PADRE ABAD,IRAZOLA,996898,64.0,12
NEUMO,2022,DICIEMBRE,1_ANIO,20601,CORONEL PORTILLO,CAMPOVERDE,996898,83.0,15
NEUMO,2022,DICIEMBRE,1_ANIO,30297,PADRE ABAD,PADRE ABAD,996898,143.0,25
NEUMO,2022,DICIEMBRE,1_ANIO,41621,ATALAYA,RAIMONDI,996898,159.0,26
NEUMO,2022,DICIEMBRE,1_ANIO,113470,CORONEL PORTILLO,MANANTAY,996898,169.0,117
NEUMO,2022,DICIEMBRE,1_ANIO,124069,CORONEL PORTILLO,YARINACOCHA,996898,555.0,102
NEUMO,2022,DICIEMBRE,1_ANIO,177751,CORONEL PORTILLO,CALLERIA,996898,747.0,129
NEUMO,2022,ENERO,1_ANIO,2564,ATALAYA,YURUA,684081,8.0,4
NEUMO,2022,ENERO,1_ANIO,3270,PURUS,PURUS,684081,20.0,2
NEUMO,2022,ENERO,1_ANIO,5843,CORONEL PORTILLO,NUEVA REQUENA,684081,32.0,6
NEUMO,2022,ENERO,1_ANIO,6380,PADRE ABAD,ALEXANDER VON HUMBOLDT,684081,9.0,2
NEUMO,2022,ENERO,1_ANIO,8510,ATALAYA,SEPAHUA,684081,24.0,10
NEUMO,2022,ENERO,1_ANIO,10946,PADRE ABAD,CURIMANA,684081,22.0,6
NEUMO,2022,ENERO,1_ANIO,11149,ATALAYA,TAHUANIA,684081,24.0,8
NEUMO,2022,ENERO,1_ANIO,11236,PADRE ABAD,NESHUYA,684081,28.0,4
NEUMO,2022,ENERO,1_ANIO,12030,CORONEL PORTILLO,MASISEA,684081,56.0,30
NEUMO,2022,ENERO,1_ANIO,12605,CORONEL PORTILLO,IPARIA,684081,38.0,13
NEUMO,2022,ENERO,1_ANIO,12786,PADRE ABAD,IRAZOLA,684081,49.0,9
NEUMO,2022,ENERO,1_ANIO,20601,CORONEL PORTILLO,CAMPOVERDE,684081,70.0,24
NEUMO,2022,ENERO,1_ANIO,30297,PADRE ABAD,PADRE ABAD,684081,137.0,33
NEUMO,2022,ENERO,1_ANIO,41621,ATALAYA,RAIMONDI,684081,142.0,42
NEUMO,2022,ENERO,1_ANIO,113470,CORONEL PORTILLO,MANANTAY,684081,158.0,78
NEUMO,2022,ENERO,1_ANIO,124069,CORONEL PORTILLO,YARINACOCHA,684081,521.0,98
NEUMO,2022,ENERO,1_ANIO,177751,CORONEL PORTILLO,CALLERIA,684081,652.0,160
NEUMO,2022,FEBRERO,1_ANIO,2564,ATALAYA,YURUA,910655,7.0,3
NEUMO,2022,FEBRERO,1_ANIO,3270,PURUS,PURUS,910655,21.0,4
NEUMO,2022,FEBRERO,1_ANIO,5843,CORONEL PORTILLO,NUEVA REQUENA,910655,31.0,9
NEUMO,2022,FEBRERO,1_ANIO,6380,PADRE ABAD,ALEXANDER VON HUMBOLDT,910655,7.0,2
NEUMO,2022,FEBRERO,1_ANIO,8510,ATALAYA,SEPAHUA,910655,24.0,16
NEUMO,2022,FEBRERO,1_ANIO,10946,PADRE ABAD,CURIMANA,910655,21.0,6
NEUMO,2022,FEBRERO,1_ANIO,11149,ATALAYA,TAHUANIA,910655,24.0,14
NEUMO,2022,FEBRERO,1_ANIO,11236,PADRE ABAD,NESHUYA,910655,29.0,12
NEUMO,2022,FEBRERO,1_ANIO,12030,CORONEL PORTILLO,MASISEA,910655,55.0,33
NEUMO,2022,FEBRERO,1_ANIO,12605,CORONEL PORTILLO,IPARIA,910655,39.0,27
NEUMO,2022,FEBRERO,1_ANIO,12786,PADRE ABAD,IRAZOLA,910655,48.0,14
NEUMO,2022,FEBRERO,1_ANIO,20601,CORONEL PORTILLO,CAMPOVERDE,910655,69.0,23
NEUMO,2022,FEBRERO,1_ANIO,30297,PADRE ABAD,PADRE ABAD,910655,129.0,32
NEUMO,2022,FEBRERO,1_ANIO,41621,ATALAYA,RAIMONDI,910655,128.0,69
NEUMO,2022,FEBRERO,1_ANIO,113470,CORONEL PORTILLO,MANANTAY,910655,158.0,101
NEUMO,2022,FEBRERO,1_ANIO,124069,CORONEL PORTILLO,YARINACOCHA,910655,517.0,107
NEUMO,2022,FEBRERO,1_ANIO,177751,CORONEL PORTILLO,CALLERIA,910655,707.0,165
NEUMO,2022,JULIO,1_ANIO,2564,ATALAYA,YURUA,1104057,8.0,4
NEUMO,2022,JULIO,1_ANIO,3270,PURUS,PURUS,1104057,21.0,3
NEUMO,2022,JULIO,1_ANIO,5843,CORONEL PORTILLO,NUEVA REQUENA,1104057,34.0,16
NEUMO,2022,JULIO,1_ANIO,6380,PADRE ABAD,ALEXANDER VON HUMBOLDT,1104057,9.0,3
NEUMO,2022,JULIO,1_ANIO,8510,ATALAYA,SEPAHUA,1104057,26.0,4
NEUMO,2022,JULIO,1_ANIO,10946,PADRE ABAD,CURIMANA,1104057,26.0,5
NEUMO,2022,JULIO,1_ANIO,11149,ATALAYA,TAHUANIA,1104057,26.0,14
NEUMO,2022,JULIO,1_ANIO,11236,PADRE ABAD,NESHUYA,1104057,33.0,12
NEUMO,2022,JULIO,1_ANIO,12030,CORONEL PORTILLO,MASISEA,1104057,54.0,22
NEUMO,2022,JULIO,1_ANIO,12605,CORONEL PORTILLO,IPARIA,1104057,38.0,11
NEUMO,2022,JULIO,1_ANIO,12786,PADRE ABAD,IRAZOLA,1104057,62.0,9
NEUMO,2022,JULIO,1_ANIO,20601,CORONEL PORTILLO,CAMPOVERDE,1104057,71.0,28
NEUMO,2022,JULIO,1_ANIO,30297,PADRE ABAD,PADRE ABAD,1104057,127.0,34
NEUMO,2022,JULIO,1_ANIO,41621,ATALAYA,RAIMONDI,1104057,157.0,30
NEUMO,2022,JULIO,1_ANIO,113470,CORONEL PORTILLO,MANANTAY,1104057,153.0,92
NEUMO,2022,JULIO,1_ANIO,124069,CORONEL PORTILLO,YARINACOCHA,1104057,525.0,106
NEUMO,2022,JULIO,1_ANIO,177751,CORONEL PORTILLO,CALLERIA,1104057,679.0,149
NEUMO,2022,JUNIO,1_ANIO,2564,ATALAYA,YURUA,709615,7.0,5
NEUMO,2022,JUNIO,1_ANIO,3270,PURUS,PURUS,709615,21.0,5
NEUMO,2022,JUNIO,1_ANIO,5843,CORONEL PORTILLO,NUEVA REQUENA,709615,33.0,12
NEUMO,2022,JUNIO,1_ANIO,6380,PADRE ABAD,ALEXANDER VON HUMBOLDT,709615,7.0,1
NEUMO,2022,JUNIO,1_ANIO,8510,ATALAYA,SEPAHUA,709615,26.0,6
NEUMO,2022,JUNIO,1_ANIO,10946,PADRE ABAD,CURIMANA,709615,26.0,11
NEUMO,2022,JUNIO,1_ANIO,11149,ATALAYA,TAHUANIA,709615,23.0,7
NEUMO,2022,JUNIO,1_ANIO,11236,PADRE ABAD,NESHUYA,709615,34.0,8
NEUMO,2022,JUNIO,1_ANIO,12030,CORONEL PORTILLO,MASISEA,709615,52.0,24
NEUMO,2022,JUNIO,1_ANIO,12605,CORONEL PORTILLO,IPARIA,709615,39.0,16
NEUMO,2022,JUNIO,1_ANIO,12786,PADRE ABAD,IRAZOLA,709615,58.0,15
NEUMO,2022,JUNIO,1_ANIO,20601,CORONEL PORTILLO,CAMPOVERDE,709615,72.0,23
NEUMO,2022,JUNIO,1_ANIO,30297,PADRE ABAD,PADRE ABAD,709615,125.0,33
NEUMO,2022,JUNIO,1_ANIO,41621,ATALAYA,RAIMONDI,709615,153.0,49
NEUMO,2022,JUNIO,1_ANIO,113470,CORONEL PORTILLO,MANANTAY,709615,162.0,106
NEUMO,2022,JUNIO,1_ANIO,124069,CORONEL PORTILLO,YARINACOCHA,709615,525.0,72
NEUMO,2022,JUNIO,1_ANIO,177751,CORONEL PORTILLO,CALLERIA,709615,675.0,172
NEUMO,2022,MARZO,1_ANIO,2564,ATALAYA,YURUA,784465,7.0,2
NEUMO,2022,MARZO,1_ANIO,3270,PURUS,PURUS,784465,21.0,3
NEUMO,2022,MARZO,1_ANIO,5843,CORONEL PORTILLO,NUEVA REQUENA,784465,31.0,2
NEUMO,2022,MARZO,1_ANIO,6380,PADRE ABAD,ALEXANDER VON HUMBOLDT,784465,7.0,3
NEUMO,2022,MARZO,1_ANIO,8510,ATALAYA,SEPAHUA,784465,24.0,18
NEUMO,2022,MARZO,1_ANIO,10946,PADRE ABAD,CURIMANA,784465,23.0,12
NEUMO,2022,MARZO,1_ANIO,11149,ATALAYA,TAHUANIA,784465,24.0,12
NEUMO,2022,MARZO,1_ANIO,11236,PADRE ABAD,NESHUYA,784465,30.0,11
NEUMO,2022,MARZO,1_ANIO,12030,CORONEL PORTILLO,MASISEA,784465,56.0,22
NEUMO,2022,MARZO,1_ANIO,12605,CORONEL PORTILLO,IPARIA,784465,39.0,15
NEUMO,2022,MARZO,1_ANIO,12786,PADRE ABAD,IRAZOLA,784465,48.0,17
NEUMO,2022,MARZO,1_ANIO,20601,CORONEL PORTILLO,CAMPOVERDE,784465,70.0,20
NEUMO,2022,MARZO,1_ANIO,30297,PADRE ABAD,PADRE ABAD,784465,130.0,38
NEUMO,2022,MARZO,1_ANIO,41621,ATALAYA,RAIMONDI,784465,131.0,48
NEUMO,2022,MARZO,1_ANIO,113470,CORONEL PORTILLO,MANANTAY,784465,162.0,103
NEUMO,2022,MARZO,1_ANIO,124069,CORONEL PORTILLO,YARINACOCHA,784465,523.0,87
NEUMO,2022,MARZO,1_ANIO,177751,CORONEL PORTILLO,CALLERIA,784465,722.0,195
NEUMO,2022,MAYO,1_ANIO,2564,ATALAYA,YURUA,760212,9.0,0
NEUMO,2022,MAYO,1_ANIO,3270,PURUS,PURUS,760212,24.0,6
NEUMO,2022,MAYO,1_ANIO,5843,CORONEL PORTILLO,NUEVA REQUENA,760212,34.0,10
NEUMO,2022,MAYO,1_ANIO,6380,PADRE ABAD,ALEXANDER VON HUMBOLDT,760212,10.0,8
NEUMO,2022,MAYO,1_ANIO,8510,ATALAYA,SEPAHUA,760212,24.0,7
NEUMO,2022,MAYO,1_ANIO,10946,PADRE ABAD,CURIMANA,760212,24.0,18
NEUMO,2022,MAYO,1_ANIO,11149,ATALAYA,TAHUANIA,760212,23.0,11
NEUMO,2022,MAYO,1_ANIO,11236,PADRE ABAD,NESHUYA,760212,34.0,10
NEUMO,2022,MAYO,1_ANIO,12030,CORONEL PORTILLO,MASISEA,760212,55.0,29
NEUMO,2022,MAYO,1_ANIO,12605,CORONEL PORTILLO,IPARIA,760212,39.0,13
NEUMO,2022,MAYO,1_ANIO,12786,PADRE ABAD,IRAZOLA,760212,56.0,7
NEUMO,2022,MAYO,1_ANIO,20601,CORONEL PORTILLO,CAMPOVERDE,760212,71.0,23
NEUMO,2022,MAYO,1_ANIO,30297,PADRE ABAD,PADRE ABAD,760212,130.0,39
NEUMO,2022,MAYO,1_ANIO,41621,ATALAYA,RAIMONDI,760212,139.0,30
NEUMO,2022,MAYO,1_ANIO,113470,CORONEL PORTILLO,MANANTAY,760212,161.0,93
NEUMO,2022,MAYO,1_ANIO,124069,CORONEL PORTILLO,YARINACOCHA,760212,521.0,94
NEUMO,2022,MAYO,1_ANIO,177751,CORONEL PORTILLO,CALLERIA,760212,684.0,201
NEUMO,2022,NOVIEMBRE,1_ANIO,2564,ATALAYA,YURUA,677800,9.0,4
NEUMO,2022,NOVIEMBRE,1_ANIO,3270,PURUS,PURUS,677800,25.0,5
NEUMO,2022,NOVIEMBRE,1_ANIO,5843,CORONEL PORTILLO,NUEVA REQUENA,677800,37.0,13
NEUMO,2022,NOVIEMBRE,1_ANIO,6380,PADRE ABAD,ALEXANDER VON HUMBOLDT,677800,11.0,3
NEUMO,2022,NOVIEMBRE,1_ANIO,8510,ATALAYA,SEPAHUA,677800,28.0,12
NEUMO,2022,NOVIEMBRE,1_ANIO,10946,PADRE ABAD,CURIMANA,677800,28.0,19
NEUMO,2022,NOVIEMBRE,1_ANIO,11149,ATALAYA,TAHUANIA,677800,26.0,16
NEUMO,2022,NOVIEMBRE,1_ANIO,11236,PADRE ABAD,NESHUYA,677800,38.0,13
NEUMO,2022,NOVIEMBRE,1_ANIO,12030,CORONEL PORTILLO,MASISEA,677800,63.0,23
NEUMO,2022,NOVIEMBRE,1_ANIO,12605,CORONEL PORTILLO,IPARIA,677800,44.0,12
NEUMO,2022,NOVIEMBRE,1_ANIO,12786,PADRE ABAD,IRAZOLA,677800,64.0,29
NEUMO,2022,NOVIEMBRE,1_ANIO,20601,CORONEL PORTILLO,CAMPOVERDE,677800,83.0,25
NEUMO,2022,NOVIEMBRE,1_ANIO,30297,PADRE ABAD,PADRE ABAD,677800,143.0,33
NEUMO,2022,NOVIEMBRE,1_ANIO,41621,ATALAYA,RAIMONDI,677800,159.0,75
NEUMO,2022,NOVIEMBRE,1_ANIO,113470,CORONEL PORTILLO,MANANTAY,677800,169.0,106
NEUMO,2022,NOVIEMBRE,1_ANIO,124069,CORONEL PORTILLO,YARINACOCHA,677800,555.0,129
NEUMO,2022,NOVIEMBRE,1_ANIO,177751,CORONEL PORTILLO,CALLERIA,677800,747.0,193
NEUMO,2022,OCTUBRE,1_ANIO,2564,ATALAYA,YURUA,541898,9.0,2
NEUMO,2022,OCTUBRE,1_ANIO,3270,PURUS,PURUS,541898,25.0,10
NEUMO,2022,OCTUBRE,1_ANIO,5843,CORONEL PORTILLO,NUEVA REQUENA,541898,37.0,14
NEUMO,2022,OCTUBRE,1_ANIO,6380,PADRE ABAD,ALEXANDER VON HUMBOLDT,541898,11.0,0
NEUMO,2022,OCTUBRE,1_ANIO,8510,ATALAYA,SEPAHUA,541898,28.0,11
NEUMO,2022,OCTUBRE,1_ANIO,10946,PADRE ABAD,CURIMANA,541898,28.0,12
NEUMO,2022,OCTUBRE,1_ANIO,11149,ATALAYA,TAHUANIA,541898,26.0,22
NEUMO,2022,OCTUBRE,1_ANIO,11236,PADRE ABAD,NESHUYA,541898,38.0,15
NEUMO,2022,OCTUBRE,1_ANIO,12030,CORONEL PORTILLO,MASISEA,541898,63.0,30
NEUMO,2022,OCTUBRE,1_ANIO,12605,CORONEL PORTILLO,IPARIA,541898,44.0,19
NEUMO,2022,OCTUBRE,1_ANIO,12786,PADRE ABAD,IRAZOLA,541898,64.0,18
NEUMO,2022,OCTUBRE,1_ANIO,20601,CORONEL PORTILLO,CAMPOVERDE,541898,83.0,28
NEUMO,2022,OCTUBRE,1_ANIO,30297,PADRE ABAD,PADRE ABAD,541898,143.0,60
NEUMO,2022,OCTUBRE,1_ANIO,41621,ATALAYA,RAIMONDI,541898,159.0,44
NEUMO,2022,OCTUBRE,1_ANIO,113470,CORONEL PORTILLO,MANANTAY,541898,169.0,106
NEUMO,2022,OCTUBRE,1_ANIO,124069,CORONEL PORTILLO,YARINACOCHA,541898,555.0,148
NEUMO,2022,OCTUBRE,1_ANIO,177751,CORONEL PORTILLO,CALLERIA,541898,747.0,189
NEUMO,2022,SETIEMBRE,1_ANIO,2564,ATALAYA,YURUA,694132,8.0,3
NEUMO,2022,SETIEMBRE,1_ANIO,3270,PURUS,PURUS,694132,21.0,4
NEUMO,2022,SETIEMBRE,1_ANIO,5843,CORONEL PORTILLO,NUEVA REQUENA,694132,36.0,9
NEUMO,2022,SETIEMBRE,1_ANIO,6380,PADRE ABAD,ALEXANDER VON HUMBOLDT,694132,10.0,3
NEUMO,2022,SETIEMBRE,1_ANIO,8510,ATALAYA,SEPAHUA,694132,23.0,15
NEUMO,2022,SETIEMBRE,1_ANIO,10946,PADRE ABAD,CURIMANA,694132,24.0,10
NEUMO,2022,SETIEMBRE,1_ANIO,11149,ATALAYA,TAHUANIA,694132,25.0,7
NEUMO,2022,SETIEMBRE,1_ANIO,11236,PADRE ABAD,NESHUYA,694132,37.0,8
NEUMO,2022,SETIEMBRE,1_ANIO,12030,CORONEL PORTILLO,MASISEA,694132,55.0,18
NEUMO,2022,SETIEMBRE,1_ANIO,12605,CORONEL PORTILLO,IPARIA,694132,37.0,26
NEUMO,2022,SETIEMBRE,1_ANIO,12786,PADRE ABAD,IRAZOLA,694132,62.0,19
NEUMO,2022,SETIEMBRE,1_ANIO,20601,CORONEL PORTILLO,CAMPOVERDE,694132,76.0,26
NEUMO,2022,SETIEMBRE,1_ANIO,30297,PADRE ABAD,PADRE ABAD,694132,125.0,37
NEUMO,2022,SETIEMBRE,1_ANIO,41621,ATALAYA,RAIMONDI,694132,146.0,30
NEUMO,2022,SETIEMBRE,1_ANIO,113470,CORONEL PORTILLO,MANANTAY,694132,146.0,110
NEUMO,2022,SETIEMBRE,1_ANIO,124069,CORONEL PORTILLO,YARINACOCHA,694132,546.0,110
NEUMO,2022,SETIEMBRE,1_ANIO,177751,CORONEL PORTILLO,CALLERIA,694132,660.0,211
PENTA,2019,ABRIL,<1_ANIO,5690,CORONEL PORTILLO,NUEVA REQUENA,998497,27.0,11
PENTA,2019,ABRIL,<1_ANIO,6037,PADRE ABAD,ALEXANDER VON HUMBOLDT,998497,8.0,3
PENTA,2019,ABRIL,<1_ANIO,9803,PADRE ABAD,CURIMANA,998497,20.0,13
PENTA,2019,ABRIL,<1_ANIO,10080,PADRE ABAD,NESHUYA,998497,26.0,14
PENTA,2019,ABRIL,<1_ANIO,19029,CORONEL PORTILLO,CAMPOVERDE,998497,63.0,20
PENTA,2019,ABRIL,<1_ANIO,115625,CORONEL PORTILLO,YARINACOCHA,998497,390.0,92
PENTA,2019,ABRIL,<1_ANIO,168924,CORONEL PORTILLO,CALLERIA,998497,452.0,99
PENTA,2019,AGOSTO,<1_ANIO,5690,CORONEL PORTILLO,NUEVA REQUENA,3650033,22.0,10
PENTA,2019,AGOSTO,<1_ANIO,6037,PADRE ABAD,ALEXANDER VON HUMBOLDT,3650033,7.0,5
PENTA,2019,AGOSTO,<1_ANIO,9803,PADRE ABAD,CURIMANA,3650033,19.0,21
PENTA,2019,AGOSTO,<1_ANIO,10080,PADRE ABAD,NESHUYA,3650033,23.0,19
PENTA,2019,AGOSTO,<1_ANIO,19029,CORONEL PORTILLO,CAMPOVERDE,3650033,56.0,27
PENTA,2019,AGOSTO,<1_ANIO,115625,CORONEL PORTILLO,YARINACOCHA,3650033,371.0,58
PENTA,2019,AGOSTO,<1_ANIO,168924,CORONEL PORTILLO,CALLERIA,3650033,435.0,75
PENTA,2019,DICIEMBRE,<1_ANIO,5690,CORONEL PORTILLO,NUEVA REQUENA,1953340,22.0,5
PENTA,2019,DICIEMBRE,<1_ANIO,6037,PADRE ABAD,ALEXANDER VON HUMBOLDT,1953340,7.0,5
PENTA,2019,DICIEMBRE,<1_ANIO,9803,PADRE ABAD,CURIMANA,1953340,19.0,9
PENTA,2019,DICIEMBRE,<1_ANIO,10080,PADRE ABAD,NESHUYA,1953340,24.0,17
PENTA,2019,DICIEMBRE,<1_ANIO,19029,CORONEL PORTILLO,CAMPOVERDE,1953340,57.0,23
PENTA,2019,DICIEMBRE,<1_ANIO,115625,CORONEL PORTILLO,YARINACOCHA,1953340,368.0,84
PENTA,2019,DICIEMBRE,<1_ANIO,168924,CORONEL PORTILLO,CALLERIA,1953340,440.0,76
PENTA,2019,ENERO,<1_ANIO,5690,CORONEL PORTILLO,NUEVA REQUENA,924269,23.0,12
PENTA,2019,ENERO,<1_ANIO,6037,PADRE ABAD,ALEXANDER VON HUMBOLDT,924269,6.0,3
PENTA,2019,ENERO,<1_ANIO,9803,PADRE ABAD,CURIMANA,924269,15.0,3
PENTA,2019,ENERO,<1_ANIO,10080,PADRE ABAD,NESHUYA,924269,25.0,8
PENTA,2019,ENERO,<1_ANIO,19029,CORONEL PORTILLO,CAMPOVERDE,924269,58.0,25
PENTA,2019,ENERO,<1_ANIO,115625,CORONEL PORTILLO,YARINACOCHA,924269,375.0,75
PENTA,2019,ENERO,<1_ANIO,168924,CORONEL PORTILLO,CALLERIA,924269,422.0,108
PENTA,2019,FEBRERO,<1_ANIO,5690,CORONEL PORTILLO,NUEVA REQUENA,1000320,22.0,4
PENTA,2019,FEBRERO,<1_ANIO,6037,PADRE ABAD,ALEXANDER VON HUMBOLDT,1000320,6.0,2
PENTA,2019,FEBRERO,<1_ANIO,9803,PADRE ABAD,CURIMANA,1000320,15.0,9
PENTA,2019,FEBRERO,<1_ANIO,10080,PADRE ABAD,NESHUYA,1000320,25.0,12
PENTA,2019,FEBRERO,<1_ANIO,19029,CORONEL PORTILLO,CAMPOVERDE,1000320,58.0,19
PENTA,2019,FEBRERO,<1_ANIO,115625,CORONEL PORTILLO,YARINACOCHA,1000320,341.0,67
PENTA,2019,FEBRERO,<1_ANIO,168924,CORONEL PORTILLO,CALLERIA,1000320,404.0,79
PENTA,2019,JULIO,<1_ANIO,5690,CORONEL PORTILLO,NUEVA REQUENA,1352080,27.0,15
PENTA,2019,JULIO,<1_ANIO,6037,PADRE ABAD,ALEXANDER VON HUMBOLDT,1352080,8.0,5
PENTA,2019,JULIO,<1_ANIO,9803,PADRE ABAD,CURIMANA,1352080,20.0,16
PENTA,2019,JULIO,<1_ANIO,10080,PADRE ABAD,NESHUYA,1352080,26.0,19
PENTA,2019,JULIO,<1_ANIO,19029,CORONEL PORTILLO,CAMPOVERDE,1352080,63.0,27
PENTA,2019,JULIO,<1_ANIO,115625,CORONEL PORTILLO,YARINACOCHA,1352080,390.0,87
PENTA,2019,JULIO,<1_ANIO,168924,CORONEL PORTILLO,CALLERIA,1352080,452.0,105
PENTA,2019,JUNIO,<1_ANIO,5690,CORONEL PORTILLO,NUEVA REQUENA,1235133,25.0,6
PENTA,2019,JUNIO,<1_ANIO,6037,PADRE ABAD,ALEXANDER VON HUMBOLDT,1235133,6.0,6
PENTA,2019,JUNIO,<1_ANIO,9803,PADRE ABAD,CURIMANA,1235133,19.0,18
PENTA,2019,JUNIO,<1_ANIO,10080,PADRE ABAD,NESHUYA,1235133,23.0,13
PENTA,2019,JUNIO,<1_ANIO,19029,CORONEL PORTILLO,CAMPOVERDE,1235133,60.0,23
PENTA,2019,JUNIO,<1_ANIO,115625,CORONEL PORTILLO,YARINACOCHA,1235133,370.0,93
PENTA,2019,JUNIO,<1_ANIO,168924,CORONEL PORTILLO,CALLERIA,1235133,434.0,107
PENTA,2019,MARZO,<1_ANIO,5690,CORONEL PORTILLO,NUEVA REQUENA,1003216,27.0,11
PENTA,2019,MARZO,<1_ANIO,6037,PADRE ABAD,ALEXANDER VON HUMBOLDT,1003216,8.0,5
PENTA,2019,MARZO,<1_ANIO,9803,PADRE ABAD,CURIMANA,1003216,20.0,7
PENTA,2019,MARZO,<1_ANIO,10080,PADRE ABAD,NESHUYA,1003216,26.0,21
PENTA,2019,MARZO,<1_ANIO,19029,CORONEL PORTILLO,CAMPOVERDE,1003216,63.0,30
PENTA,2019,MARZO,<1_ANIO,115625,CORONEL PORTILLO,YARINACOCHA,1003216,390.0,73
PENTA,2019,MARZO,<1_ANIO,168924,CORONEL PORTILLO,CALLERIA,1003216,452.0,121
PENTA,2019,MAYO,<1_ANIO,5690,CORONEL PORTILLO,NUEVA REQUENA,1030125,26.0,7
PENTA,2019,MAYO,<1_ANIO,6037,PADRE ABAD,ALEXANDER VON HUMBOLDT,1030125,7.0,5
PENTA,2019,MAYO,<1_ANIO,9803,PADRE ABAD,CURIMANA,1030125,20.0,12
PENTA,2019,MAYO,<1_ANIO,10080,PADRE ABAD,NESHUYA,1030125,25.0,21
PENTA,2019,MAYO,<1_ANIO,19029,CORONEL PORTILLO,CAMPOVERDE,1030125,60.0,22
PENTA,2019,MAYO,<1_ANIO,115625,CORONEL PORTILLO,YARINACOCHA,1030125,361.0,104
PENTA,2019,MAYO,<1_ANIO,168924,CORONEL PORTILLO,CALLERIA,1030125,434.0,92
PENTA,2019,NOVIEMBRE,<1_ANIO,5690,CORONEL PORTILLO,NUEVA REQUENA,1813790,22.0,11
PENTA,2019,NOVIEMBRE,<1_ANIO,6037,PADRE ABAD,ALEXANDER VON HUMBOLDT,1813790,7.0,3
PENTA,2019,NOVIEMBRE,<1_ANIO,9803,PADRE ABAD,CURIMANA,1813790,19.0,20
PENTA,2019,NOVIEMBRE,<1_ANIO,10080,PADRE ABAD,NESHUYA,1813790,24.0,17
PENTA,2019,NOVIEMBRE,<1_ANIO,19029,CORONEL PORTILLO,CAMPOVERDE,1813790,57.0,36
PENTA,2019,NOVIEMBRE,<1_ANIO,115625,CORONEL PORTILLO,YARINACOCHA,1813790,368.0,92
PENTA,2019,NOVIEMBRE,<1_ANIO,168924,CORONEL PORTILLO,CALLERIA,1813790,439.0,94
PENTA,2019,OCTUBRE,<1_ANIO,5690,CORONEL PORTILLO,NUEVA REQUENA,619318,27.0,8
PENTA,2019,OCTUBRE,<1_ANIO,6037,PADRE ABAD,ALEXANDER VON HUMBOLDT,619318,8.0,2
PENTA,2019,OCTUBRE,<1_ANIO,9803,PADRE ABAD,CURIMANA,619318,20.0,16
PENTA,2019,OCTUBRE,<1_ANIO,10080,PADRE ABAD,NESHUYA,619318,26.0,22
PENTA,2019,OCTUBRE,<1_ANIO,19029,CORONEL PORTILLO,CAMPOVERDE,619318,63.0,31
