VACUNA,ANIO,MES,PROVINCIA,RANGO_EDAD,CANTIDAD DE PERSONAL,POBLACION,PRESUPUESTO,CANTIDAD,UBIGEO,ALFABETISMO,AGUA_POTABLE,DEMORA_CITA_horas,DEMORA_TRASLADO_horas
APO,2020,JUNIO,CORONEL PORTILLO,<1_ANIO,1296,5742,718822,192,250100,0.323,0.242,0.0,0.0
APO,2020,JUNIO,PADRE ABAD,<1_ANIO,195,6159,718822,19,250300,0.506,0.095,0.0,0.0
APO,2020,JUNIO,PURUS,<1_ANIO,17,3284,718822,5,250400,0.0,0.0,0.0,0.0
APO,2020,MARZO,ATALAYA,<1_ANIO,131,2435,751336,35,250200,0.143,0.207,6.988,0.119
APO,2020,MARZO,CORONEL PORTILLO,<1_ANIO,1256,5742,751336,314,250100,0.27,0.342,2.805,0.371
APO,2020,MARZO,PADRE ABAD,<1_ANIO,184,6159,751336,57,250300,0.262,0.222,0.583,1.677
APO,2020,MARZO,PURUS,<1_ANIO,17,3284,751336,4,250400,0.0,0.0,0.0,0.0
APO,2020,MAYO,ATALAYA,<1_ANIO,132,2435,710703,39,250200,0.552,0.0,0.0,0.0
APO,2020,MAYO,CORONEL PORTILLO,<1_ANIO,1295,5742,710703,48,250100,0.338,0.431,0.0,0.0
APO,2020,MAYO,PADRE ABAD,<1_ANIO,191,6159,710703,14,250300,0.593,0.105,0.0,0.0
APO,2020,MAYO,PURUS,<1_ANIO,18,3284,710703,5,250400,0.0,0.0,0.0,0.0
APO,2020,NOVIEMBRE,ATALAYA,<1_ANIO,172,2435,1348304,86,250200,0.286,0.152,0.218,0.152
APO,2020,NOVIEMBRE,CORONEL PORTILLO,<1_ANIO,1401,5742,1348304,707,250100,0.208,0.384,0.903,0.619
APO,2020,NOVIEMBRE,PADRE ABAD,<1_ANIO,215,6159,1348304,98,250300,0.091,0.275,0.0,0.0
APO,2020,NOVIEMBRE,PURUS,<1_ANIO,17,3284,1348304,6,250400,0.0,0.0,0.0,0.0
APO,2020,OCTUBRE,ATALAYA,<1_ANIO,175,2435,858754,56,250200,0.302,0.0,0.506,0.094
APO,2020,OCTUBRE,CORONEL PORTILLO,<1_ANIO,1409,5742,858754,579,250100,0.173,0.471,6.635,0.26
APO,2020,OCTUBRE,PADRE ABAD,<1_ANIO,229,6159,858754,85,250300,0.358,0.275,0.193,0.689
APO,2020,OCTUBRE,PURUS,<1_ANIO,17,3284,858754,5,250400,0.0,0.0,0.0,0.0
APO,2020,SETIEMBRE,ATALAYA,<1_ANIO,146,2435,749638,51,250200,0.352,0.107,0.26,0.315
APO,2020,SETIEMBRE,CORONEL PORTILLO,<1_ANIO,1379,5742,749638,522,250100,0.148,0.47,14.216,0.433
APO,2020,SETIEMBRE,PADRE ABAD,<1_ANIO,209,6159,749638,78,250300,0.318,0.5,41.0,0.861
APO,2020,SETIEMBRE,PURUS,<1_ANIO,17,3284,749638,1,250400,0.0,0.0,0.0,0.0
APO,2021,ABRIL,ATALAYA,<1_ANIO,166,2501,268268,63,250200,0.129,0.0,0.25,0.083
APO,2021,ABRIL,CORONEL PORTILLO,<1_ANIO,1481,5794,268268,420,250100,0.203,0.354,29.008,0.175
APO,2021,ABRIL,PADRE ABAD,<1_ANIO,248,6272,268268,97,250300,0.25,0.0,0.222,1.139
APO,2021,ABRIL,PURUS,<1_ANIO,19,3284,268268,0,250400,0.0,0.0,0.0,0.0
APO,2021,AGOSTO,ATALAYA,<1_ANIO,179,2501,629819,77,250200,0.198,0.167,2.968,1.052
APO,2021,AGOSTO,CORONEL PORTILLO,<1_ANIO,1500,5794,629819,415,250100,0.192,0.302,8.156,0.236
APO,2021,AGOSTO,PADRE ABAD,<1_ANIO,239,6272,629819,80,250300,0.317,0.067,0.167,0.125
APO,2021,AGOSTO,PURUS,<1_ANIO,19,3284,629819,4,250400,0.0,0.0,0.0,0.0
APO,2021,DICIEMBRE,ATALAYA,<1_ANIO,194,2501,486866,31,250200,0.303,0.067,0.292,0.083
APO,2021,DICIEMBRE,CORONEL PORTILLO,<1_ANIO,1512,5794,486866,318,250100,0.166,0.458,10.208,0.283
APO,2021,DICIEMBRE,PADRE ABAD,<1_ANIO,244,6272,486866,49,250300,0.3,0.419,0.306,0.217
APO,2021,DICIEMBRE,PURUS,<1_ANIO,21,3284,486866,3,250400,0.0,0.0,0.0,0.0
APO,2021,ENERO,ATALAYA,<1_ANIO,182,2501,822309,37,250200,0.35,0.0,0.167,0.333
APO,2021,ENERO,CORONEL PORTILLO,<1_ANIO,1425,5794,822309,551,250100,0.167,0.413,4.208,0.158
APO,2021,ENERO,PADRE ABAD,<1_ANIO,205,6272,822309,104,250300,0.28,0.185,0.167,0.083
APO,2021,ENERO,PURUS,<1_ANIO,18,3284,822309,3,250400,0.0,0.0,0.0,0.0
APO,2021,FEBRERO,ATALAYA,<1_ANIO,166,2501,677118,80,250200,0.167,0.0,0.0,0.0
APO,2021,FEBRERO,CORONEL PORTILLO,<1_ANIO,1427,5794,677118,444,250100,0.168,0.193,0.454,0.652
APO,2021,FEBRERO,PADRE ABAD,<1_ANIO,217,6272,677118,63,250300,0.256,0.345,0.303,0.909
APO,2021,FEBRERO,PURUS,<1_ANIO,19,3284,677118,5,250400,0.0,0.0,0.0,0.0
APO,2021,JULIO,ATALAYA,<1_ANIO,172,2501,647735,62,250200,0.342,0.0,0.75,0.167
APO,2021,JULIO,CORONEL PORTILLO,<1_ANIO,1482,5794,647735,413,250100,0.228,0.34,5.031,0.336
APO,2021,JULIO,PADRE ABAD,<1_ANIO,228,6272,647735,100,250300,0.259,0.857,0.278,0.222
APO,2021,JULIO,PURUS,<1_ANIO,19,3284,647735,3,250400,0.0,0.0,0.0,0.0
APO,2021,JUNIO,ATALAYA,<1_ANIO,172,2501,696098,73,250200,0.208,0.059,0.375,1.75
APO,2021,JUNIO,CORONEL PORTILLO,<1_ANIO,1481,5794,696098,387,250100,0.154,0.635,2.536,0.219
APO,2021,JUNIO,PADRE ABAD,<1_ANIO,226,6272,696098,72,250300,0.25,0.5,0.444,0.261
APO,2021,JUNIO,PURUS,<1_ANIO,19,3284,696098,7,250400,0.0,0.0,0.0,0.0
APO,2021,MARZO,ATALAYA,<1_ANIO,154,2501,1269741,93,250200,0.333,0.412,0.833,2.028
APO,2021,MARZO,CORONEL PORTILLO,<1_ANIO,1451,5794,1269741,502,250100,0.19,0.406,0.272,0.231
APO,2021,MARZO,PADRE ABAD,<1_ANIO,219,6272,1269741,99,250300,0.307,0.0,0.229,0.875
APO,2021,MARZO,PURUS,<1_ANIO,19,3284,1269741,2,250400,0.0,0.0,0.0,0.0
APO,2021,MAYO,ATALAYA,<1_ANIO,167,2501,694026,73,250200,0.31,0.0,0.083,0.083
APO,2021,MAYO,CORONEL PORTILLO,<1_ANIO,1482,5794,694026,412,250100,0.218,0.405,0.591,0.428
APO,2021,MAYO,PADRE ABAD,<1_ANIO,220,6272,694026,105,250300,0.188,0.385,0.292,0.104
APO,2021,MAYO,PURUS,<1_ANIO,19,3284,694026,8,250400,0.0,0.0,0.0,0.0
APO,2021,NOVIEMBRE,ATALAYA,<1_ANIO,192,2501,811749,68,250200,0.233,0.0,0.167,1.571
APO,2021,NOVIEMBRE,CORONEL PORTILLO,<1_ANIO,1506,5794,811749,414,250100,0.162,0.42,31.663,2.165
APO,2021,NOVIEMBRE,PADRE ABAD,<1_ANIO,241,6272,811749,67,250300,0.235,0.231,0.167,0.083
APO,2021,NOVIEMBRE,PURUS,<1_ANIO,22,3284,811749,6,250400,0.0,0.0,0.0,0.0
APO,2021,OCTUBRE,ATALAYA,<1_ANIO,186,2501,612818,35,250200,0.393,0.0,0.167,0.167
APO,2021,OCTUBRE,CORONEL PORTILLO,<1_ANIO,1449,5794,612818,367,250100,0.15,0.37,10.899,0.121
APO,2021,OCTUBRE,PADRE ABAD,<1_ANIO,240,6272,612818,74,250300,0.467,0.583,0.128,1.378
APO,2021,OCTUBRE,PURUS,<1_ANIO,19,3284,612818,3,250400,0.0,0.0,0.0,0.0
APO,2021,SETIEMBRE,ATALAYA,<1_ANIO,178,2501,681661,82,250200,0.278,0.0,0.0,0.0
APO,2021,SETIEMBRE,CORONEL PORTILLO,<1_ANIO,1488,5794,681661,480,250100,0.203,0.517,0.721,0.225
APO,2021,SETIEMBRE,PADRE ABAD,<1_ANIO,237,6272,681661,97,250300,0.247,0.281,0.442,0.331
APO,2021,SETIEMBRE,PURUS,<1_ANIO,19,3284,681661,6,250400,0.0,0.0,0.0,0.0
APO,2022,ABRIL,ATALAYA,<1_ANIO,194,2564,748576,72,250200,0.224,0.071,0.427,0.365
APO,2022,ABRIL,CORONEL PORTILLO,<1_ANIO,1604,5843,748576,523,250100,0.167,0.32,36.006,0.343
APO,2022,ABRIL,PADRE ABAD,<1_ANIO,244,6380,748576,108,250300,0.1,0.25,0.167,1.0
APO,2022,ABRIL,PURUS,<1_ANIO,22,3270,748576,6,250400,0.0,0.0,0.0,0.0
APO,2022,AGOSTO,ATALAYA,<1_ANIO,177,2564,779177,67,250200,0.198,0.387,0.0,0.0
APO,2022,AGOSTO,CORONEL PORTILLO,<1_ANIO,1507,5843,779177,493,250100,0.148,0.39,18.837,0.177
APO,2022,AGOSTO,PADRE ABAD,<1_ANIO,239,6380,779177,100,250300,0.277,0.425,0.226,0.19
APO,2022,AGOSTO,PURUS,<1_ANIO,21,3270,779177,8,250400,0.0,0.0,0.0,0.0
APO,2022,DICIEMBRE,ATALAYA,<1_ANIO,222,2564,996898,61,250200,0.196,0.0,0.438,0.25
APO,2022,DICIEMBRE,CORONEL PORTILLO,<1_ANIO,1698,5843,996898,421,250100,0.183,0.474,54.153,0.195
APO,2022,DICIEMBRE,PADRE ABAD,<1_ANIO,284,6380,996898,61,250300,0.24,0.0,0.352,0.104
APO,2022,DICIEMBRE,PURUS,<1_ANIO,25,3270,996898,0,250400,0.0,0.0,0.0,0.0
APO,2022,ENERO,ATALAYA,<1_ANIO,198,2564,684081,69,250200,0.255,0.0,0.392,5.008
APO,2022,ENERO,CORONEL PORTILLO,<1_ANIO,1527,5843,684081,556,250100,0.14,0.244,61.612,0.21
APO,2022,ENERO,PADRE ABAD,<1_ANIO,245,6380,684081,65,250300,0.318,0.5,0.25,0.139
APO,2022,ENERO,PURUS,<1_ANIO,20,3270,684081,0,250400,0.0,0.0,0.0,0.0
APO,2022,FEBRERO,ATALAYA,<1_ANIO,183,2564,910655,72,250200,0.167,0.124,0.0,0.0
APO,2022,FEBRERO,CORONEL PORTILLO,<1_ANIO,1576,5843,910655,489,250100,0.135,0.267,0.47,1.187
APO,2022,FEBRERO,PADRE ABAD,<1_ANIO,234,6380,910655,75,250300,0.216,0.143,0.3,0.717
APO,2022,FEBRERO,PURUS,<1_ANIO,21,3270,910655,7,250400,0.0,0.0,0.0,0.0
APO,2022,JULIO,ATALAYA,<1_ANIO,217,2564,1104057,71,250200,0.214,0.387,0.861,0.556
APO,2022,JULIO,CORONEL PORTILLO,<1_ANIO,1554,5843,1104057,473,250100,0.19,0.299,12.455,0.231
APO,2022,JULIO,PADRE ABAD,<1_ANIO,257,6380,1104057,91,250300,0.15,0.333,0.562,0.054
APO,2022,JULIO,PURUS,<1_ANIO,21,3270,1104057,11,250400,0.0,0.0,0.0,0.0
APO,2022,JUNIO,ATALAYA,<1_ANIO,209,2564,709615,62,250200,0.25,0.294,0.926,0.38
APO,2022,JUNIO,CORONEL PORTILLO,<1_ANIO,1558,5843,709615,465,250100,0.168,0.435,1.494,0.237
APO,2022,JUNIO,PADRE ABAD,<1_ANIO,250,6380,709615,95,250300,0.2,0.667,0.0,0.0
APO,2022,JUNIO,PURUS,<1_ANIO,21,3270,709615,9,250400,0.0,0.0,0.0,0.0
APO,2022,MARZO,ATALAYA,<1_ANIO,186,2564,784465,79,250200,0.135,0.294,0.25,1.25
APO,2022,MARZO,CORONEL PORTILLO,<1_ANIO,1603,5843,784465,582,250100,0.146,0.544,34.479,0.24
APO,2022,MARZO,PADRE ABAD,<1_ANIO,238,6380,784465,88,250300,0.205,0.0,0.111,0.222
APO,2022,MARZO,PURUS,<1_ANIO,21,3270,784465,4,250400,0.0,0.0,0.0,0.0
APO,2022,MAYO,ATALAYA,<1_ANIO,195,2564,760212,62,250200,0.291,0.074,0.55,0.55
APO,2022,MAYO,CORONEL PORTILLO,<1_ANIO,1565,5843,760212,502,250100,0.223,0.141,2.559,0.379
APO,2022,MAYO,PADRE ABAD,<1_ANIO,254,6380,760212,90,250300,0.236,0.163,27.777,0.625
APO,2022,MAYO,PURUS,<1_ANIO,24,3270,760212,3,250400,0.0,0.0,0.0,0.0
APO,2022,NOVIEMBRE,ATALAYA,<1_ANIO,222,2564,677800,104,250200,0.233,0.053,0.0,0.0
APO,2022,NOVIEMBRE,CORONEL PORTILLO,<1_ANIO,1698,5843,677800,499,250100,0.195,0.202,62.816,0.27
APO,2022,NOVIEMBRE,PADRE ABAD,<1_ANIO,284,6380,677800,72,250300,0.265,0.188,1.815,0.215
APO,2022,NOVIEMBRE,PURUS,<1_ANIO,25,3270,677800,5,250400,0.0,0.0,0.0,0.0
APO,2022,OCTUBRE,ATALAYA,<1_ANIO,222,2564,541898,83,250200,0.351,0.053,1.667,1.667
APO,2022,OCTUBRE,CORONEL PORTILLO,<1_ANIO,1698,5843,541898,505,250100,0.188,0.575,14.481,0.13
APO,2022,OCTUBRE,PADRE ABAD,<1_ANIO,284,6380,541898,88,250300,0.174,0.261,0.465,0.396
APO,2022,OCTUBRE,PURUS,<1_ANIO,25,3270,541898,5,250400,0.0,0.0,0.0,0.0
APO,2022,SETIEMBRE,ATALAYA,<1_ANIO,202,2564,694132,84,250200,0.236,0.5,4.841,0.197
APO,2022,SETIEMBRE,CORONEL PORTILLO,<1_ANIO,1556,5843,694132,449,250100,0.124,0.343,14.974,0.547
APO,2022,SETIEMBRE,PADRE ABAD,<1_ANIO,258,6380,694132,74,250300,0.395,0.267,0.281,0.233
APO,2022,SETIEMBRE,PURUS,<1_ANIO,21,3270,694132,2,250400,0.0,0.0,0.0,0.0
APO2,2019,ABRIL,CORONEL PORTILLO,4_ANIOS,932,5690,998497,283,250100,0.233,0.527,1.254,0.251
APO2,2019,ABRIL,PADRE ABAD,4_ANIOS,54,6037,998497,41,250300,0.056,0.667,0.5,0.375
APO2,2019,AGOSTO,CORONEL PORTILLO,4_ANIOS,884,5690,3650033,31,250100,0.161,0.292,6.27,0.216
APO2,2019,AGOSTO,PADRE ABAD,4_ANIOS,49,6037,3650033,12,250300,0.219,0.667,0.31,0.119
APO2,2019,DICIEMBRE,CORONEL PORTILLO,4_ANIOS,887,5690,1953340,91,250100,0.186,0.537,38.927,0.23
APO2,2019,DICIEMBRE,PADRE ABAD,4_ANIOS,50,6037,1953340,16,250300,0.208,0.333,0.42,0.193
APO2,2019,ENERO,CORONEL PORTILLO,4_ANIOS,878,5690,924269,138,250100,0.134,0.579,1.463,0.288
APO2,2019,ENERO,PADRE ABAD,4_ANIOS,46,6037,924269,15,250300,0.263,0.145,0.311,0.25
APO2,2019,FEBRERO,CORONEL PORTILLO,4_ANIOS,825,5690,1000320,104,250100,0.139,0.212,13.657,0.247
APO2,2019,FEBRERO,PADRE ABAD,4_ANIOS,46,6037,1000320,28,250300,0.254,0.0,0.288,0.053
APO2,2019,JULIO,CORONEL PORTILLO,4_ANIOS,932,5690,1352080,50,250100,0.19,0.433,29.353,0.341
APO2,2019,JULIO,PADRE ABAD,4_ANIOS,54,6037,1352080,16,250300,0.394,0.304,0.167,0.083
APO2,2019,JUNIO,CORONEL PORTILLO,4_ANIOS,889,5690,1235133,45,250100,0.229,0.376,3.274,0.161
APO2,2019,JUNIO,PADRE ABAD,4_ANIOS,48,6037,1235133,5,250300,0.143,0.5,0.905,0.274
APO2,2019,MARZO,CORONEL PORTILLO,4_ANIOS,932,5690,1003216,127,250100,0.222,0.214,5.727,0.415
APO2,2019,MARZO,PADRE ABAD,4_ANIOS,54,6037,1003216,31,250300,0.364,0.056,0.358,0.762
APO2,2019,MAYO,CORONEL PORTILLO,4_ANIOS,881,5690,1030125,179,250100,0.24,0.439,39.428,0.273
APO2,2019,MAYO,PADRE ABAD,4_ANIOS,52,6037,1030125,35,250300,0.212,0.27,1.58,0.291
APO2,2019,NOVIEMBRE,CORONEL PORTILLO,4_ANIOS,886,5690,1813790,83,250100,0.26,0.31,14.911,0.287
APO2,2019,NOVIEMBRE,PADRE ABAD,4_ANIOS,50,6037,1813790,25,250300,0.091,0.5,1.278,0.133
APO2,2019,OCTUBRE,CORONEL PORTILLO,4_ANIOS,932,5690,619318,169,250100,0.19,0.5,22.11,0.262
APO2,2019,OCTUBRE,PADRE ABAD,4_ANIOS,54,6037,619318,15,250300,0.296,0.176,0.331,0.232
APO2,2019,SETIEMBRE,CORONEL PORTILLO,4_ANIOS,892,5690,85800,252,250100,0.118,0.488,50.979,0.239
APO2,2019,SETIEMBRE,PADRE ABAD,4_ANIOS,51,6037,85800,20,250300,0.154,0.5,0.528,0.133
APO2,2020,ABRIL,ATALAYA,4_ANIOS,136,2435,815151,17,250200,0.314,0.75,0.0,0.0
APO2,2020,ABRIL,CORONEL PORTILLO,4_ANIOS,1248,5742,815151,12,250100,0.278,0.348,0.0,0.0
APO2,2020,ABRIL,PADRE ABAD,4_ANIOS,178,6159,815151,11,250300,0.336,0.115,0.0,0.0
APO2,2020,ABRIL,PURUS,4_ANIOS,18,3284,815151,0,250400,0.0,0.0,0.0,0.0
APO2,2020,AGOSTO,ATALAYA,4_ANIOS,146,2435,725676,49,250200,0.615,0.0,0.0,0.0
APO2,2020,AGOSTO,CORONEL PORTILLO,4_ANIOS,1379,5742,725676,206,250100,0.287,0.25,0.0,0.0
APO2,2020,AGOSTO,PADRE ABAD,4_ANIOS,209,6159,725676,29,250300,0.416,0.163,0.0,0.0
APO2,2020,AGOSTO,PURUS,4_ANIOS,17,3284,725676,4,250400,0.636,0.0,0.0,0.0
APO2,2020,DICIEMBRE,ATALAYA,4_ANIOS,172,2435,161316,38,250200,0.25,0.0,0.117,0.389
APO2,2020,DICIEMBRE,CORONEL PORTILLO,4_ANIOS,1423,5742,161316,243,250100,0.173,0.577,1.657,0.349
APO2,2020,DICIEMBRE,PADRE ABAD,4_ANIOS,218,6159,161316,66,250300,0.306,0.381,0.631,0.124
APO2,2020,DICIEMBRE,PURUS,4_ANIOS,17,3284,161316,1,250400,0.0,0.0,0.0,0.0
APO2,2020,ENERO,ATALAYA,4_ANIOS,129,2435,777891,20,250200,0.13,0.556,0.56,0.06
APO2,2020,ENERO,CORONEL PORTILLO,4_ANIOS,1239,5742,777891,199,250100,0.143,0.411,7.049,0.269
APO2,2020,ENERO,PADRE ABAD,4_ANIOS,183,6159,777891,63,250300,0.277,0.302,2.883,0.29
APO2,2020,ENERO,PURUS,4_ANIOS,17,3284,777891,5,250400,0.0,0.0,0.0,0.0
APO2,2020,FEBRERO,ATALAYA,4_ANIOS,130,2435,761802,16,250200,0.128,0.444,0.41,0.153
APO2,2020,FEBRERO,CORONEL PORTILLO,4_ANIOS,1248,5742,761802,244,250100,0.176,0.516,23.346,0.212
APO2,2020,FEBRERO,PADRE ABAD,4_ANIOS,185,6159,761802,66,250300,0.378,0.179,0.635,0.181
APO2,2020,FEBRERO,PURUS,4_ANIOS,17,3284,761802,3,250400,0.31,0.0,0.125,0.083
APO2,2020,JULIO,ATALAYA,4_ANIOS,129,2435,804264,17,250200,0.385,0.333,0.0,0.0
APO2,2020,JULIO,CORONEL PORTILLO,4_ANIOS,1239,5742,804264,199,250100,0.295,0.294,0.0,0.0
APO2,2020,JULIO,PADRE ABAD,4_ANIOS,183,6159,804264,39,250300,0.542,0.125,0.0,0.0
APO2,2020,JULIO,PURUS,4_ANIOS,17,3284,804264,1,250400,0.0,0.0,0.0,0.0
APO2,2020,JUNIO,ATALAYA,4_ANIOS,135,2435,718822,27,250200,0.619,0.111,0.0,0.0
APO2,2020,JUNIO,CORONEL PORTILLO,4_ANIOS,1296,5742,718822,48,250100,0.323,0.242,0.0,0.0
APO2,2020,JUNIO,PADRE ABAD,4_ANIOS,195,6159,718822,11,250300,0.506,0.095,0.0,0.0
APO2,2020,JUNIO,PURUS,4_ANIOS,17,3284,718822,2,250400,0.0,0.0,0.0,0.0
APO2,2020,MARZO,ATALAYA,4_ANIOS,131,2435,751336,14,250200,0.143,0.207,6.988,0.119
APO2,2020,MARZO,CORONEL PORTILLO,4_ANIOS,1256,5742,751336,148,250100,0.27,0.342,2.805,0.371
APO2,2020,MARZO,PADRE ABAD,4_ANIOS,184,6159,751336,42,250300,0.262,0.222,0.583,1.677
APO2,2020,MARZO,PURUS,4_ANIOS,17,3284,751336,1,250400,0.0,0.0,0.0,0.0
APO2,2020,MAYO,ATALAYA,4_ANIOS,132,2435,710703,28,250200,0.552,0.0,0.0,0.0
APO2,2020,MAYO,CORONEL PORTILLO,4_ANIOS,1295,5742,710703,19,250100,0.338,0.431,0.0,0.0
APO2,2020,MAYO,PADRE ABAD,4_ANIOS,191,6159,710703,5,250300,0.593,0.105,0.0,0.0
APO2,2020,MAYO,PURUS,4_ANIOS,18,3284,710703,2,250400,0.0,0.0,0.0,0.0
APO2,2020,NOVIEMBRE,ATALAYA,4_ANIOS,172,2435,1348304,63,250200,0.286,0.152,0.218,0.152
APO2,2020,NOVIEMBRE,CORONEL PORTILLO,4_ANIOS,1401,5742,1348304,674,250100,0.208,0.384,0.903,0.619
APO2,2020,NOVIEMBRE,PADRE ABAD,4_ANIOS,215,6159,1348304,106,250300,0.091,0.275,0.0,0.0
APO2,2020,NOVIEMBRE,PURUS,4_ANIOS,17,3284,1348304,4,250400,0.0,0.0,0.0,0.0
APO2,2020,OCTUBRE,ATALAYA,4_ANIOS,175,2435,858754,75,250200,0.302,0.0,0.506,0.094
APO2,2020,OCTUBRE,CORONEL PORTILLO,4_ANIOS,1409,5742,858754,517,250100,0.173,0.471,6.635,0.26
APO2,2020,OCTUBRE,PADRE ABAD,4_ANIOS,229,6159,858754,93,250300,0.358,0.275,0.193,0.689
APO2,2020,OCTUBRE,PURUS,4_ANIOS,17,3284,858754,9,250400,0.0,0.0,0.0,0.0
APO2,2020,SETIEMBRE,ATALAYA,4_ANIOS,146,2435,749638,33,250200,0.352,0.107,0.26,0.315
APO2,2020,SETIEMBRE,CORONEL PORTILLO,4_ANIOS,1379,5742,749638,585,250100,0.148,0.47,14.216,0.433
APO2,2020,SETIEMBRE,PADRE ABAD,4_ANIOS,209,6159,749638,77,250300,0.318,0.5,41.0,0.861
APO2,2020,SETIEMBRE,PURUS,4_ANIOS,17,3284,749638,2,250400,0.0,0.0,0.0,0.0
APO2,2021,ABRIL,ATALAYA,4_ANIOS,166,2501,268268,22,250200,0.129,0.0,0.25,0.083
APO2,2021,ABRIL,CORONEL PORTILLO,4_ANIOS,1481,5794,268268,130,250100,0.203,0.354,29.008,0.175
APO2,2021,ABRIL,PADRE ABAD,4_ANIOS,248,6272,268268,57,250300,0.25,0.0,0.222,1.139
APO2,2021,ABRIL,PURUS,4_ANIOS,19,3284,268268,1,250400,0.0,0.0,0.0,0.0
APO2,2021,AGOSTO,ATALAYA,4_ANIOS,179,2501,629819,12,250200,0.198,0.167,2.968,1.052
APO2,2021,AGOSTO,CORONEL PORTILLO,4_ANIOS,1500,5794,629819,199,250100,0.192,0.302,8.156,0.236
APO2,2021,AGOSTO,PADRE ABAD,4_ANIOS,239,6272,629819,35,250300,0.317,0.067,0.167,0.125
APO2,2021,AGOSTO,PURUS,4_ANIOS,19,3284,629819,2,250400,0.0,0.0,0.0,0.0
APO2,2021,DICIEMBRE,ATALAYA,4_ANIOS,194,2501,486866,6,250200,0.303,0.067,0.292,0.083
APO2,2021,DICIEMBRE,CORONEL PORTILLO,4_ANIOS,1512,5794,486866,126,250100,0.166,0.458,10.208,0.283
APO2,2021,DICIEMBRE,PADRE ABAD,4_ANIOS,244,6272,486866,30,250300,0.3,0.419,0.306,0.217
APO2,2021,DICIEMBRE,PURUS,4_ANIOS,21,3284,486866,1,250400,0.0,0.0,0.0,0.0
APO2,2021,ENERO,ATALAYA,4_ANIOS,182,2501,822309,19,250200,0.35,0.0,0.167,0.333
APO2,2021,ENERO,CORONEL PORTILLO,4_ANIOS,1425,5794,822309,180,250100,0.167,0.413,4.208,0.158
APO2,2021,ENERO,PADRE ABAD,4_ANIOS,205,6272,822309,50,250300,0.28,0.185,0.167,0.083
APO2,2021,ENERO,PURUS,4_ANIOS,18,3284,822309,2,250400,0.0,0.0,0.0,0.0
APO2,2021,FEBRERO,ATALAYA,4_ANIOS,166,2501,677118,36,250200,0.167,0.0,0.0,0.0
APO2,2021,FEBRERO,CORONEL PORTILLO,4_ANIOS,1427,5794,677118,171,250100,0.168,0.193,0.454,0.652
APO2,2021,FEBRERO,PADRE ABAD,4_ANIOS,217,6272,677118,41,250300,0.256,0.345,0.303,0.909
APO2,2021,FEBRERO,PURUS,4_ANIOS,19,3284,677118,1,250400,0.0,0.0,0.0,0.0
APO2,2021,JULIO,ATALAYA,4_ANIOS,172,2501,647735,21,250200,0.342,0.0,0.75,0.167
APO2,2021,JULIO,CORONEL PORTILLO,4_ANIOS,1482,5794,647735,149,250100,0.228,0.34,5.031,0.336
APO2,2021,JULIO,PADRE ABAD,4_ANIOS,228,6272,647735,34,250300,0.259,0.857,0.278,0.222
APO2,2021,JULIO,PURUS,4_ANIOS,19,3284,647735,2,250400,0.0,0.0,0.0,0.0
APO2,2021,JUNIO,ATALAYA,4_ANIOS,172,2501,696098,23,250200,0.208,0.059,0.375,1.75
APO2,2021,JUNIO,CORONEL PORTILLO,4_ANIOS,1481,5794,696098,175,250100,0.154,0.635,2.536,0.219
APO2,2021,JUNIO,PADRE ABAD,4_ANIOS,226,6272,696098,23,250300,0.25,0.5,0.444,0.261
APO2,2021,JUNIO,PURUS,4_ANIOS,19,3284,696098,4,250400,0.0,0.0,0.0,0.0
APO2,2021,MARZO,ATALAYA,4_ANIOS,154,2501,1269741,34,250200,0.333,0.412,0.833,2.028
APO2,2021,MARZO,CORONEL PORTILLO,4_ANIOS,1451,5794,1269741,174,250100,0.19,0.406,0.272,0.231
APO2,2021,MARZO,PADRE ABAD,4_ANIOS,219,6272,1269741,37,250300,0.307,0.0,0.229,0.875
APO2,2021,MARZO,PURUS,4_ANIOS,19,3284,1269741,2,250400,0.0,0.0,0.0,0.0
APO2,2021,MAYO,ATALAYA,4_ANIOS,167,2501,694026,26,250200,0.31,0.0,0.083,0.083
APO2,2021,MAYO,CORONEL PORTILLO,4_ANIOS,1482,5794,694026,171,250100,0.218,0.405,0.591,0.428
APO2,2021,MAYO,PADRE ABAD,4_ANIOS,220,6272,694026,85,250300,0.188,0.385,0.292,0.104
APO2,2021,MAYO,PURUS,4_ANIOS,19,3284,694026,3,250400,0.0,0.0,0.0,0.0
APO2,2021,NOVIEMBRE,ATALAYA,4_ANIOS,192,2501,811749,15,250200,0.233,0.0,0.167,1.571
APO2,2021,NOVIEMBRE,CORONEL PORTILLO,4_ANIOS,1506,5794,811749,161,250100,0.162,0.42,31.663,2.165
APO2,2021,NOVIEMBRE,PADRE ABAD,4_ANIOS,241,6272,811749,44,250300,0.235,0.231,0.167,0.083
APO2,2021,NOVIEMBRE,PURUS,4_ANIOS,22,3284,811749,4,250400,0.0,0.0,0.0,0.0
APO2,2021,OCTUBRE,ATALAYA,4_ANIOS,186,2501,612818,8,250200,0.393,0.0,0.167,0.167
APO2,2021,OCTUBRE,CORONEL PORTILLO,4_ANIOS,1449,5794,612818,181,250100,0.15,0.37,10.899,0.121
APO2,2021,OCTUBRE,PADRE ABAD,4_ANIOS,240,6272,612818,41,250300,0.467,0.583,0.128,1.378
