VACUNA,ANIO,MES,RANGO_EDAD,POBLACION,PROVINCIA,DISTRITO,PRESUPUESTO,CANTIDAD DE PERSONAL,CANTIDAD
PENTA,2022,OCTUBRE,<1_ANIO,124069,CORONEL PORTILLO,YARINACOCHA,541898,555,124
PENTA,2022,OCTUBRE,<1_ANIO,177751,CORONEL PORTILLO,CALLERIA,541898,747,169
PENTA,2022,SETIEMBRE,<1_ANIO,2564,ATALAYA,YURUA,694132,8,9
PENTA,2022,SETIEMBRE,<1_ANIO,3270,PURUS,PURUS,694132,21,3
PENTA,2022,SETIEMBRE,<1_ANIO,5843,CORONEL PORTILLO,NUEVA REQUENA,694132,36,9
PENTA,2022,SETIEMBRE,<1_ANIO,6380,PADRE ABAD,ALEXANDER VON HUMBOLDT,694132,10,1
PENTA,2022,SETIEMBRE,<1_ANIO,8510,ATALAYA,SEPAHUA,694132,23,20
PENTA,2022,SETIEMBRE,<1_ANIO,10946,PADRE ABAD,CURIMANA,694132,24,22
PENTA,2022,SETIEMBRE,<1_ANIO,11149,ATALAYA,TAHUANIA,694132,25,12
PENTA,2022,SETIEMBRE,<1_ANIO,11236,PADRE ABAD,NESHUYA,694132,37,11
PENTA,2022,SETIEMBRE,<1_ANIO,12030,CORONEL PORTILLO,MASISEA,694132,55,20
PENTA,2022,SETIEMBRE,<1_ANIO,12605,CORONEL PORTILLO,IPARIA,694132,37,29
PENTA,2022,SETIEMBRE,<1_ANIO,12786,PADRE ABAD,IRAZOLA,694132,62,16
PENTA,2022,SETIEMBRE,<1_ANIO,20601,CORONEL PORTILLO,CAMPOVERDE,694132,76,28
PENTA,2022,SETIEMBRE,<1_ANIO,30297,PADRE ABAD,PADRE ABAD,694132,125,31
PENTA,2022,SETIEMBRE,<1_ANIO,41621,ATALAYA,RAIMONDI,694132,146,49
PENTA,2022,SETIEMBRE,<1_ANIO,113470,CORONEL PORTILLO,MANANTAY,694132,146,118
PENTA,2022,SETIEMBRE,<1_ANIO,124069,CORONEL PORTILLO,YARINACOCHA,694132,546,115
PENTA,2022,SETIEMBRE,<1_ANIO,177751,CORONEL PORTILLO,CALLERIA,694132,660,160
ROTA,2019,ABRIL,<1_ANIO,5690,CORONEL PORTILLO,NUEVA REQUENA,998497,27,9
ROTA,2019,ABRIL,<1_ANIO,6037,PADRE ABAD,ALEXANDER VON HUMBOLDT,998497,8,8
ROTA,2019,ABRIL,<1_ANIO,9803,PADRE ABAD,CURIMANA,998497,20,19
ROTA,2019,ABRIL,<1_ANIO,10080,PADRE ABAD,NESHUYA,998497,26,16
ROTA,2019,ABRIL,<1_ANIO,19029,CORONEL PORTILLO,CAMPOVERDE,998497,63,22
ROTA,2019,ABRIL,<1_ANIO,115625,CORONEL PORTILLO,YARINACOCHA,998497,390,112
ROTA,2019,ABRIL,<1_ANIO,168924,CORONEL PORTILLO,CALLERIA,998497,452,137
ROTA,2019,AGOSTO,<1_ANIO,5690,CORONEL PORTILLO,NUEVA REQUENA,3650033,22,5
ROTA,2019,AGOSTO,<1_ANIO,6037,PADRE ABAD,ALEXANDER VON HUMBOLDT,3650033,7,2
ROTA,2019,AGOSTO,<1_ANIO,9803,PADRE ABAD,CURIMANA,3650033,19,16
ROTA,2019,AGOSTO,<1_ANIO,10080,PADRE ABAD,NESHUYA,3650033,23,21
ROTA,2019,AGOSTO,<1_ANIO,19029,CORONEL PORTILLO,CAMPOVERDE,3650033,56,27
ROTA,2019,AGOSTO,<1_ANIO,115625,CORONEL PORTILLO,YARINACOCHA,3650033,371,73
ROTA,2019,AGOSTO,<1_ANIO,168924,CORONEL PORTILLO,CALLERIA,3650033,435,68
ROTA,2019,DICIEMBRE,<1_ANIO,5690,CORONEL PORTILLO,NUEVA REQUENA,1953340,22,10
ROTA,2019,DICIEMBRE,<1_ANIO,6037,PADRE ABAD,ALEXANDER VON HUMBOLDT,1953340,7,4
ROTA,2019,DICIEMBRE,<1_ANIO,9803,PADRE ABAD,CURIMANA,1953340,19,19
ROTA,2019,DICIEMBRE,<1_ANIO,10080,PADRE ABAD,NESHUYA,1953340,24,17
ROTA,2019,DICIEMBRE,<1_ANIO,19029,CORONEL PORTILLO,CAMPOVERDE,1953340,57,22
ROTA,2019,DICIEMBRE,<1_ANIO,115625,CORONEL PORTILLO,YARINACOCHA,1953340,368,82
ROTA,2019,DICIEMBRE,<1_ANIO,168924,CORONEL PORTILLO,CALLERIA,1953340,440,112
ROTA,2019,ENERO,<1_ANIO,5690,CORONEL PORTILLO,NUEVA REQUENA,924269,23,15
ROTA,2019,ENERO,<1_ANIO,6037,PADRE ABAD,ALEXANDER VON HUMBOLDT,924269,6,6
ROTA,2019,ENERO,<1_ANIO,9803,PADRE ABAD,CURIMANA,924269,15,4
ROTA,2019,ENERO,<1_ANIO,10080,PADRE ABAD,NESHUYA,924269,25,19
ROTA,2019,ENERO,<1_ANIO,19029,CORONEL PORTILLO,CAMPOVERDE,924269,58,30
ROTA,2019,ENERO,<1_ANIO,115625,CORONEL PORTILLO,YARINACOCHA,924269,375,78
ROTA,2019,ENERO,<1_ANIO,168924,CORONEL PORTILLO,CALLERIA,924269,422,129
ROTA,2019,FEBRERO,<1_ANIO,5690,CORONEL PORTILLO,NUEVA REQUENA,1000320,22,6
ROTA,2019,FEBRERO,<1_ANIO,6037,PADRE ABAD,ALEXANDER VON HUMBOLDT,1000320,6,4
ROTA,2019,FEBRERO,<1_ANIO,9803,PADRE ABAD,CURIMANA,1000320,15,14
ROTA,2019,FEBRERO,<1_ANIO,10080,PADRE ABAD,NESHUYA,1000320,25,13
ROTA,2019,FEBRERO,<1_ANIO,19029,CORONEL PORTILLO,CAMPOVERDE,1000320,58,21
ROTA,2019,FEBRERO,<1_ANIO,115625,CORONEL PORTILLO,YARINACOCHA,1000320,341,52
ROTA,2019,FEBRERO,<1_ANIO,168924,CORONEL PORTILLO,CALLERIA,1000320,404,165
ROTA,2019,JULIO,<1_ANIO,5690,CORONEL PORTILLO,NUEVA REQUENA,1352080,27,11
ROTA,2019,JULIO,<1_ANIO,6037,PADRE ABAD,ALEXANDER VON HUMBOLDT,1352080,8,3
ROTA,2019,JULIO,<1_ANIO,9803,PADRE ABAD,CURIMANA,1352080,20,15
ROTA,2019,JULIO,<1_ANIO,10080,PADRE ABAD,NESHUYA,1352080,26,11
ROTA,2019,JULIO,<1_ANIO,19029,CORONEL PORTILLO,CAMPOVERDE,1352080,63,35
ROTA,2019,JULIO,<1_ANIO,115625,CORONEL PORTILLO,YARINACOCHA,1352080,390,73
ROTA,2019,JULIO,<1_ANIO,168924,CORONEL PORTILLO,CALLERIA,1352080,452,79
ROTA,2019,JUNIO,<1_ANIO,5690,CORONEL PORTILLO,NUEVA REQUENA,1235133,25,9
ROTA,2019,JUNIO,<1_ANIO,6037,PADRE ABAD,ALEXANDER VON HUMBOLDT,1235133,6,11
ROTA,2019,JUNIO,<1_ANIO,9803,PADRE ABAD,CURIMANA,1235133,19,20
ROTA,2019,JUNIO,<1_ANIO,10080,PADRE ABAD,NESHUYA,1235133,23,19
ROTA,2019,JUNIO,<1_ANIO,19029,CORONEL PORTILLO,CAMPOVERDE,1235133,60,31
ROTA,2019,JUNIO,<1_ANIO,115625,CORONEL PORTILLO,YARINACOCHA,1235133,370,115
ROTA,2019,JUNIO,<1_ANIO,168924,CORONEL PORTILLO,CALLERIA,1235133,434,129
ROTA,2019,MARZO,<1_ANIO,5690,CORONEL PORTILLO,NUEVA REQUENA,1003216,27,11
ROTA,2019,MARZO,<1_ANIO,6037,PADRE ABAD,ALEXANDER VON HUMBOLDT,1003216,8,5
ROTA,2019,MARZO,<1_ANIO,9803,PADRE ABAD,CURIMANA,1003216,20,8
ROTA,2019,MARZO,<1_ANIO,10080,PADRE ABAD,NESHUYA,1003216,26,18
ROTA,2019,MARZO,<1_ANIO,19029,CORONEL PORTILLO,CAMPOVERDE,1003216,63,24
ROTA,2019,MARZO,<1_ANIO,115625,CORONEL PORTILLO,YARINACOCHA,1003216,390,113
ROTA,2019,MARZO,<1_ANIO,168924,CORONEL PORTILLO,CALLERIA,1003216,452,139
ROTA,2019,MAYO,<1_ANIO,5690,CORONEL PORTILLO,NUEVA REQUENA,1030125,26,11
ROTA,2019,MAYO,<1_ANIO,6037,PADRE ABAD,ALEXANDER VON HUMBOLDT,1030125,7,1
ROTA,2019,MAYO,<1_ANIO,9803,PADRE ABAD,CURIMANA,1030125,20,25
ROTA,2019,MAYO,<1_ANIO,10080,PADRE ABAD,NESHUYA,1030125,25,16
ROTA,2019,MAYO,<1_ANIO,19029,CORONEL PORTILLO,CAMPOVERDE,1030125,60,30
ROTA,2019,MAYO,<1_ANIO,115625,CORONEL PORTILLO,YARINACOCHA,1030125,361,141
ROTA,2019,MAYO,<1_ANIO,168924,CORONEL PORTILLO,CALLERIA,1030125,434,98
ROTA,2019,NOVIEMBRE,<1_ANIO,5690,CORONEL PORTILLO,NUEVA REQUENA,1813790,22,14
ROTA,2019,NOVIEMBRE,<1_ANIO,6037,PADRE ABAD,ALEXANDER VON HUMBOLDT,1813790,7,4
ROTA,2019,NOVIEMBRE,<1_ANIO,9803,PADRE ABAD,CURIMANA,1813790,19,21
ROTA,2019,NOVIEMBRE,<1_ANIO,10080,PADRE ABAD,NESHUYA,1813790,24,19
ROTA,2019,NOVIEMBRE,<1_ANIO,19029,CORONEL PORTILLO,CAMPOVERDE,1813790,57,23
ROTA,2019,NOVIEMBRE,<1_ANIO,115625,CORONEL PORTILLO,YARINACOCHA,1813790,368,87
ROTA,2019,NOVIEMBRE,<1_ANIO,168924,CORONEL PORTILLO,CALLERIA,1813790,439,117
ROTA,2019,OCTUBRE,<1_ANIO,5690,CORONEL PORTILLO,NUEVA REQUENA,619318,27,7
ROTA,2019,OCTUBRE,<1_ANIO,6037,PADRE ABAD,ALEXANDER VON HUMBOLDT,619318,8,6
ROTA,2019,OCTUBRE,<1_ANIO,9803,PADRE ABAD,CURIMANA,619318,20,11
ROTA,2019,OCTUBRE,<1_ANIO,10080,PADRE ABAD,NESHUYA,619318,26,19
ROTA,2019,OCTUBRE,<1_ANIO,19029,CORONEL PORTILLO,CAMPOVERDE,619318,63,25
ROTA,2019,OCTUBRE,<1_ANIO,115625,CORONEL PORTILLO,YARINACOCHA,619318,390,103
ROTA,2019,OCTUBRE,<1_ANIO,168924,CORONEL PORTILLO,CALLERIA,619318,452,97
ROTA,2019,SETIEMBRE,<1_ANIO,5690,CORONEL PORTILLO,NUEVA REQUENA,85800,23,13
ROTA,2019,SETIEMBRE,<1_ANIO,6037,PADRE ABAD,ALEXANDER VON HUMBOLDT,85800,8,3
ROTA,2019,SETIEMBRE,<1_ANIO,9803,PADRE ABAD,CURIMANA,85800,19,24
ROTA,2019,SETIEMBRE,<1_ANIO,10080,PADRE ABAD,NESHUYA,85800,24,19
ROTA,2019,SETIEMBRE,<1_ANIO,19029,CORONEL PORTILLO,CAMPOVERDE,85800,57,41
ROTA,2019,SETIEMBRE,<1_ANIO,115625,CORONEL PORTILLO,YARINACOCHA,85800,373,98
ROTA,2019,SETIEMBRE,<1_ANIO,168924,CORONEL PORTILLO,CALLERIA,85800,439,128
ROTA,2020,ABRIL,<1_ANIO,2435,ATALAYA,YURUA,815151,7,0
ROTA,2020,ABRIL,<1_ANIO,3284,PURUS,PURUS,815151,18,3
ROTA,2020,ABRIL,<1_ANIO,5742,CORONEL PORTILLO,NUEVA REQUENA,815151,22,2
ROTA,2020,ABRIL,<1_ANIO,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,815151,6,0
ROTA,2020,ABRIL,<1_ANIO,8264,ATALAYA,SEPAHUA,815151,14,9
ROTA,2020,ABRIL,<1_ANIO,10219,PADRE ABAD,CURIMANA,815151,17,0
ROTA,2020,ABRIL,<1_ANIO,10501,PADRE ABAD,NESHUYA,815151,25,0
ROTA,2020,ABRIL,<1_ANIO,10618,ATALAYA,TAHUANIA,815151,24,1
ROTA,2020,ABRIL,<1_ANIO,11961,CORONEL PORTILLO,MASISEA,815151,49,18
ROTA,2020,ABRIL,<1_ANIO,12065,PADRE ABAD,IRAZOLA,815151,39,5
ROTA,2020,ABRIL,<1_ANIO,12350,CORONEL PORTILLO,IPARIA,815151,43,6
ROTA,2020,ABRIL,<1_ANIO,19598,CORONEL PORTILLO,CAMPOVERDE,815151,60,10
ROTA,2020,ABRIL,<1_ANIO,38100,PADRE ABAD,PADRE ABAD,815151,91,4
ROTA,2020,ABRIL,<1_ANIO,39732,ATALAYA,RAIMONDI,815151,91,4
ROTA,2020,ABRIL,<1_ANIO,107364,CORONEL PORTILLO,MANANTAY,815151,132,3
ROTA,2020,ABRIL,<1_ANIO,118666,CORONEL PORTILLO,YARINACOCHA,815151,370,4
ROTA,2020,ABRIL,<1_ANIO,172052,CORONEL PORTILLO,CALLERIA,815151,572,2
ROTA,2020,AGOSTO,<1_ANIO,2435,ATALAYA,YURUA,725676,6,4
ROTA,2020,AGOSTO,<1_ANIO,3284,PURUS,PURUS,725676,17,5
ROTA,2020,AGOSTO,<1_ANIO,5742,CORONEL PORTILLO,NUEVA REQUENA,725676,21,3
ROTA,2020,AGOSTO,<1_ANIO,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,725676,9,3
ROTA,2020,AGOSTO,<1_ANIO,8264,ATALAYA,SEPAHUA,725676,16,7
ROTA,2020,AGOSTO,<1_ANIO,10219,PADRE ABAD,CURIMANA,725676,22,21
ROTA,2020,AGOSTO,<1_ANIO,10501,PADRE ABAD,NESHUYA,725676,27,22
ROTA,2020,AGOSTO,<1_ANIO,10618,ATALAYA,TAHUANIA,725676,26,3
ROTA,2020,AGOSTO,<1_ANIO,11961,CORONEL PORTILLO,MASISEA,725676,48,31
ROTA,2020,AGOSTO,<1_ANIO,12065,PADRE ABAD,IRAZOLA,725676,44,7
ROTA,2020,AGOSTO,<1_ANIO,12350,CORONEL PORTILLO,IPARIA,725676,39,29
ROTA,2020,AGOSTO,<1_ANIO,19598,CORONEL PORTILLO,CAMPOVERDE,725676,58,37
ROTA,2020,AGOSTO,<1_ANIO,38100,PADRE ABAD,PADRE ABAD,725676,107,19
ROTA,2020,AGOSTO,<1_ANIO,39732,ATALAYA,RAIMONDI,725676,98,20
ROTA,2020,AGOSTO,<1_ANIO,107364,CORONEL PORTILLO,MANANTAY,725676,139,180
ROTA,2020,AGOSTO,<1_ANIO,118666,CORONEL PORTILLO,YARINACOCHA,725676,411,104
ROTA,2020,AGOSTO,<1_ANIO,172052,CORONEL PORTILLO,CALLERIA,725676,663,249
ROTA,2020,DICIEMBRE,<1_ANIO,2435,ATALAYA,YURUA,161316,7,3
ROTA,2020,DICIEMBRE,<1_ANIO,3284,PURUS,PURUS,161316,17,6
ROTA,2020,DICIEMBRE,<1_ANIO,5742,CORONEL PORTILLO,NUEVA REQUENA,161316,31,11
ROTA,2020,DICIEMBRE,<1_ANIO,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,161316,11,9
ROTA,2020,DICIEMBRE,<1_ANIO,8264,ATALAYA,SEPAHUA,161316,17,10
ROTA,2020,DICIEMBRE,<1_ANIO,10219,PADRE ABAD,CURIMANA,161316,19,21
ROTA,2020,DICIEMBRE,<1_ANIO,10501,PADRE ABAD,NESHUYA,161316,28,13
ROTA,2020,DICIEMBRE,<1_ANIO,10618,ATALAYA,TAHUANIA,161316,28,5
ROTA,2020,DICIEMBRE,<1_ANIO,11961,CORONEL PORTILLO,MASISEA,161316,47,30
ROTA,2020,DICIEMBRE,<1_ANIO,12065,PADRE ABAD,IRAZOLA,161316,47,26
ROTA,2020,DICIEMBRE,<1_ANIO,12350,CORONEL PORTILLO,IPARIA,161316,35,24
ROTA,2020,DICIEMBRE,<1_ANIO,19598,CORONEL PORTILLO,CAMPOVERDE,161316,56,28
ROTA,2020,DICIEMBRE,<1_ANIO,38100,PADRE ABAD,PADRE ABAD,161316,113,35
ROTA,2020,DICIEMBRE,<1_ANIO,39732,ATALAYA,RAIMONDI,161316,120,52
ROTA,2020,DICIEMBRE,<1_ANIO,107364,CORONEL PORTILLO,MANANTAY,161316,151,118
ROTA,2020,DICIEMBRE,<1_ANIO,118666,CORONEL PORTILLO,YARINACOCHA,161316,424,77
ROTA,2020,DICIEMBRE,<1_ANIO,172052,CORONEL PORTILLO,CALLERIA,161316,679,210
ROTA,2020,ENERO,<1_ANIO,2435,ATALAYA,YURUA,777891,7,1
ROTA,2020,ENERO,<1_ANIO,3284,PURUS,PURUS,777891,17,3
ROTA,2020,ENERO,<1_ANIO,5742,CORONEL PORTILLO,NUEVA REQUENA,777891,22,11
ROTA,2020,ENERO,<1_ANIO,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,777891,8,8
ROTA,2020,ENERO,<1_ANIO,8264,ATALAYA,SEPAHUA,777891,14,16
ROTA,2020,ENERO,<1_ANIO,10219,PADRE ABAD,CURIMANA,777891,18,17
ROTA,2020,ENERO,<1_ANIO,10501,PADRE ABAD,NESHUYA,777891,24,12
ROTA,2020,ENERO,<1_ANIO,10618,ATALAYA,TAHUANIA,777891,24,14
ROTA,2020,ENERO,<1_ANIO,11961,CORONEL PORTILLO,MASISEA,777891,44,33
ROTA,2020,ENERO,<1_ANIO,12065,PADRE ABAD,IRAZOLA,777891,42,15
ROTA,2020,ENERO,<1_ANIO,12350,CORONEL PORTILLO,IPARIA,777891,41,15
ROTA,2020,ENERO,<1_ANIO,19598,CORONEL PORTILLO,CAMPOVERDE,777891,61,31
ROTA,2020,ENERO,<1_ANIO,38100,PADRE ABAD,PADRE ABAD,777891,91,59
ROTA,2020,ENERO,<1_ANIO,39732,ATALAYA,RAIMONDI,777891,84,43
ROTA,2020,ENERO,<1_ANIO,107364,CORONEL PORTILLO,MANANTAY,777891,124,136
ROTA,2020,ENERO,<1_ANIO,118666,CORONEL PORTILLO,YARINACOCHA,777891,375,123
ROTA,2020,ENERO,<1_ANIO,172052,CORONEL PORTILLO,CALLERIA,777891,572,211
ROTA,2020,FEBRERO,<1_ANIO,2435,ATALAYA,YURUA,761802,7,2
ROTA,2020,FEBRERO,<1_ANIO,3284,PURUS,PURUS,761802,17,8
ROTA,2020,FEBRERO,<1_ANIO,5742,CORONEL PORTILLO,NUEVA REQUENA,761802,22,10
ROTA,2020,FEBRERO,<1_ANIO,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,761802,8,9
ROTA,2020,FEBRERO,<1_ANIO,8264,ATALAYA,SEPAHUA,761802,14,12
ROTA,2020,FEBRERO,<1_ANIO,10219,PADRE ABAD,CURIMANA,761802,18,11
ROTA,2020,FEBRERO,<1_ANIO,10501,PADRE ABAD,NESHUYA,761802,25,14
ROTA,2020,FEBRERO,<1_ANIO,10618,ATALAYA,TAHUANIA,761802,24,12
ROTA,2020,FEBRERO,<1_ANIO,11961,CORONEL PORTILLO,MASISEA,761802,44,28
ROTA,2020,FEBRERO,<1_ANIO,12065,PADRE ABAD,IRAZOLA,761802,43,21
ROTA,2020,FEBRERO,<1_ANIO,12350,CORONEL PORTILLO,IPARIA,761802,43,6
ROTA,2020,FEBRERO,<1_ANIO,19598,CORONEL PORTILLO,CAMPOVERDE,761802,61,20
ROTA,2020,FEBRERO,<1_ANIO,38100,PADRE ABAD,PADRE ABAD,761802,91,37
ROTA,2020,FEBRERO,<1_ANIO,39732,ATALAYA,RAIMONDI,761802,85,40
ROTA,2020,FEBRERO,<1_ANIO,107364,CORONEL PORTILLO,MANANTAY,761802,125,133
ROTA,2020,FEBRERO,<1_ANIO,118666,CORONEL PORTILLO,YARINACOCHA,761802,379,92
ROTA,2020,FEBRERO,<1_ANIO,172052,CORONEL PORTILLO,CALLERIA,761802,574,188
ROTA,2020,JULIO,<1_ANIO,2435,ATALAYA,YURUA,804264,7,1
ROTA,2020,JULIO,<1_ANIO,3284,PURUS,PURUS,804264,17,2
ROTA,2020,JULIO,<1_ANIO,5742,CORONEL PORTILLO,NUEVA REQUENA,804264,22,5
ROTA,2020,JULIO,<1_ANIO,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,804264,8,6
ROTA,2020,JULIO,<1_ANIO,8264,ATALAYA,SEPAHUA,804264,14,0
ROTA,2020,JULIO,<1_ANIO,10219,PADRE ABAD,CURIMANA,804264,18,14
ROTA,2020,JULIO,<1_ANIO,10501,PADRE ABAD,NESHUYA,804264,24,12
ROTA,2020,JULIO,<1_ANIO,10618,ATALAYA,TAHUANIA,804264,24,3
ROTA,2020,JULIO,<1_ANIO,11961,CORONEL PORTILLO,MASISEA,804264,44,26
ROTA,2020,JULIO,<1_ANIO,12065,PADRE ABAD,IRAZOLA,804264,42,6
ROTA,2020,JULIO,<1_ANIO,12350,CORONEL PORTILLO,IPARIA,804264,41,6
ROTA,2020,JULIO,<1_ANIO,19598,CORONEL PORTILLO,CAMPOVERDE,804264,61,23
ROTA,2020,JULIO,<1_ANIO,38100,PADRE ABAD,PADRE ABAD,804264,91,27
ROTA,2020,JULIO,<1_ANIO,39732,ATALAYA,RAIMONDI,804264,84,27
ROTA,2020,JULIO,<1_ANIO,107364,CORONEL PORTILLO,MANANTAY,804264,124,89
ROTA,2020,JULIO,<1_ANIO,118666,CORONEL PORTILLO,YARINACOCHA,804264,375,73
ROTA,2020,JULIO,<1_ANIO,172052,CORONEL PORTILLO,CALLERIA,804264,572,155
ROTA,2020,JUNIO,<1_ANIO,2435,ATALAYA,YURUA,718822,6,1
ROTA,2020,JUNIO,<1_ANIO,3284,PURUS,PURUS,718822,17,2
ROTA,2020,JUNIO,<1_ANIO,5742,CORONEL PORTILLO,NUEVA REQUENA,718822,21,1
ROTA,2020,JUNIO,<1_ANIO,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,718822,7,0
ROTA,2020,JUNIO,<1_ANIO,8264,ATALAYA,SEPAHUA,718822,14,2
ROTA,2020,JUNIO,<1_ANIO,10219,PADRE ABAD,CURIMANA,718822,21,2
ROTA,2020,JUNIO,<1_ANIO,10501,PADRE ABAD,NESHUYA,718822,27,10
ROTA,2020,JUNIO,<1_ANIO,10618,ATALAYA,TAHUANIA,718822,23,3
ROTA,2020,JUNIO,<1_ANIO,11961,CORONEL PORTILLO,MASISEA,718822,49,9
ROTA,2020,JUNIO,<1_ANIO,12065,PADRE ABAD,IRAZOLA,718822,42,3
ROTA,2020,JUNIO,<1_ANIO,12350,CORONEL PORTILLO,IPARIA,718822,40,3
ROTA,2020,JUNIO,<1_ANIO,19598,CORONEL PORTILLO,CAMPOVERDE,718822,58,26
ROTA,2020,JUNIO,<1_ANIO,38100,PADRE ABAD,PADRE ABAD,718822,98,6
ROTA,2020,JUNIO,<1_ANIO,39732,ATALAYA,RAIMONDI,718822,92,14
ROTA,2020,JUNIO,<1_ANIO,107364,CORONEL PORTILLO,MANANTAY,718822,143,56
ROTA,2020,JUNIO,<1_ANIO,118666,CORONEL PORTILLO,YARINACOCHA,718822,382,45
ROTA,2020,JUNIO,<1_ANIO,172052,CORONEL PORTILLO,CALLERIA,718822,603,133
ROTA,2020,MARZO,<1_ANIO,2435,ATALAYA,YURUA,751336,7,3
ROTA,2020,MARZO,<1_ANIO,3284,PURUS,PURUS,751336,17,6
ROTA,2020,MARZO,<1_ANIO,5742,CORONEL PORTILLO,NUEVA REQUENA,751336,22,9
ROTA,2020,MARZO,<1_ANIO,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,751336,8,2
ROTA,2020,MARZO,<1_ANIO,8264,ATALAYA,SEPAHUA,751336,14,11
ROTA,2020,MARZO,<1_ANIO,10219,PADRE ABAD,CURIMANA,751336,18,13
ROTA,2020,MARZO,<1_ANIO,10501,PADRE ABAD,NESHUYA,751336,26,3
ROTA,2020,MARZO,<1_ANIO,10618,ATALAYA,TAHUANIA,751336,24,4
ROTA,2020,MARZO,<1_ANIO,11961,CORONEL PORTILLO,MASISEA,751336,45,22
ROTA,2020,MARZO,<1_ANIO,12065,PADRE ABAD,IRAZOLA,751336,43,20
ROTA,2020,MARZO,<1_ANIO,12350,CORONEL PORTILLO,IPARIA,751336,43,25
ROTA,2020,MARZO,<1_ANIO,19598,CORONEL PORTILLO,CAMPOVERDE,751336,60,23
ROTA,2020,MARZO,<1_ANIO,38100,PADRE ABAD,PADRE ABAD,751336,89,29
ROTA,2020,MARZO,<1_ANIO,39732,ATALAYA,RAIMONDI,751336,86,11
ROTA,2020,MARZO,<1_ANIO,107364,CORONEL PORTILLO,MANANTAY,751336,131,56
ROTA,2020,MARZO,<1_ANIO,118666,CORONEL PORTILLO,YARINACOCHA,751336,382,62
ROTA,2020,MARZO,<1_ANIO,172052,CORONEL PORTILLO,CALLERIA,751336,573,125
ROTA,2020,MAYO,<1_ANIO,2435,ATALAYA,YURUA,710703,7,4
ROTA,2020,MAYO,<1_ANIO,3284,PURUS,PURUS,710703,18,6
ROTA,2020,MAYO,<1_ANIO,5742,CORONEL PORTILLO,NUEVA REQUENA,710703,22,0
ROTA,2020,MAYO,<1_ANIO,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,710703,7,0
ROTA,2020,MAYO,<1_ANIO,8264,ATALAYA,SEPAHUA,710703,13,4
ROTA,2020,MAYO,<1_ANIO,10219,PADRE ABAD,CURIMANA,710703,20,2
ROTA,2020,MAYO,<1_ANIO,10501,PADRE ABAD,NESHUYA,710703,27,0
ROTA,2020,MAYO,<1_ANIO,10618,ATALAYA,TAHUANIA,710703,23,7
ROTA,2020,MAYO,<1_ANIO,11961,CORONEL PORTILLO,MASISEA,710703,49,19
ROTA,2020,MAYO,<1_ANIO,12065,PADRE ABAD,IRAZOLA,710703,41,5
ROTA,2020,MAYO,<1_ANIO,12350,CORONEL PORTILLO,IPARIA,710703,43,2
ROTA,2020,MAYO,<1_ANIO,19598,CORONEL PORTILLO,CAMPOVERDE,710703,58,17
ROTA,2020,MAYO,<1_ANIO,38100,PADRE ABAD,PADRE ABAD,710703,96,4
ROTA,2020,MAYO,<1_ANIO,39732,ATALAYA,RAIMONDI,710703,89,26
ROTA,2020,MAYO,<1_ANIO,107364,CORONEL PORTILLO,MANANTAY,710703,136,12
ROTA,2020,MAYO,<1_ANIO,118666,CORONEL PORTILLO,YARINACOCHA,710703,384,12
ROTA,2020,MAYO,<1_ANIO,172052,CORONEL PORTILLO,CALLERIA,710703,603,17
ROTA,2020,NOVIEMBRE,<1_ANIO,2435,ATALAYA,YURUA,1348304,7,2
ROTA,2020,NOVIEMBRE,<1_ANIO,3284,PURUS,PURUS,1348304,17,4
ROTA,2020,NOVIEMBRE,<1_ANIO,5742,CORONEL PORTILLO,NUEVA REQUENA,1348304,30,15
ROTA,2020,NOVIEMBRE,<1_ANIO,6159,PADRE ABAD,ALEXANDER VON HUMBOLDT,1348304,11,3
ROTA,2020,NOVIEMBRE,<1_ANIO,8264,ATALAYA,SEPAHUA,1348304,17,15
ROTA,2020,NOVIEMBRE,<1_ANIO,10219,PADRE ABAD,CURIMANA,1348304,19,3
ROTA,2020,NOVIEMBRE,<1_ANIO,10501,PADRE ABAD,NESHUYA,1348304,27,15
ROTA,2020,NOVIEMBRE,<1_ANIO,10618,ATALAYA,TAHUANIA,1348304,28,9
ROTA,2020,NOVIEMBRE,<1_ANIO,11961,CORONEL PORTILLO,MASISEA,1348304,47,35
ROTA,2020,NOVIEMBRE,<1_ANIO,12065,PADRE ABAD,IRAZOLA,1348304,47,21
ROTA,2020,NOVIEMBRE,<1_ANIO,12350,CORONEL PORTILLO,IPARIA,1348304,35,15
ROTA,2020,NOVIEMBRE,<1_ANIO,19598,CORONEL PORTILLO,CAMPOVERDE,1348304,56,33
ROTA,2020,NOVIEMBRE,<1_ANIO,38100,PADRE ABAD,PADRE ABAD,1348304,111,37
