CENTRO_SALUD,ANIO,DEPARTAMENTO,RANGO_EDAD,EFERMERDAD,MES,COBERTURA,CANTIDAD,PROVINCIA,DISTRITO,RED,MICRORRED,DESCRIPCION_ESTABLECIMIENTO,CANTIDAD DE PERSONAL,POBLACION,PRESUPUESTO
JUVENTUD,2019,UCAYALI,<1_ANIO,PENTA,DICIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,JUVENTUD,1,5690,1953340
JUVENTUD,2019,UCAYALI,<1_ANIO,PENTA,ENERO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,JUVENTUD,1,5690,924269
JUVENTUD,2019,UCAYALI,<1_ANIO,PENTA,FEBRERO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,JUVENTUD,1,5690,1000320
JUVENTUD,2019,UCAYALI,<1_ANIO,PENTA,JULIO,14.285714285714286,1,,,,,,,,1352080
JUVENTUD,2019,UCAYALI,<1_ANIO,PENTA,JUNIO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,JUVENTUD,1,5690,1235133
JUVENTUD,2019,UCAYALI,<1_ANIO,PENTA,MARZO,0,0,,,,,,,,1003216
JUVENTUD,2019,UCAYALI,<1_ANIO,PENTA,MAYO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,JUVENTUD,1,5690,1030125
JUVENTUD,2019,UCAYALI,<1_ANIO,PENTA,NOVIEMBRE,14.285714285714286,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,JUVENTUD,1,5690,1813790
JUVENTUD,2019,UCAYALI,<1_ANIO,PENTA,OCTUBRE,0,0,,,,,,,,619318
JUVENTUD,2019,UCAYALI,<1_ANIO,PENTA,SETIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,JUVENTUD,1,5690,85800
JUVENTUD,2019,UCAYALI,<1_ANIO,ROTA,ABRIL,14.285714285714286,1,,,,,,,,998497
JUVENTUD,2019,UCAYALI,<1_ANIO,ROTA,AGOSTO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,JUVENTUD,1,5690,3650033
JUVENTUD,2019,UCAYALI,<1_ANIO,ROTA,DICIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,JUVENTUD,1,5690,1953340
JUVENTUD,2019,UCAYALI,<1_ANIO,ROTA,ENERO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,JUVENTUD,1,5690,924269
JUVENTUD,2019,UCAYALI,<1_ANIO,ROTA,FEBRERO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,JUVENTUD,1,5690,1000320
JUVENTUD,2019,UCAYALI,<1_ANIO,ROTA,JULIO,0,0,,,,,,,,1352080
JUVENTUD,2019,UCAYALI,<1_ANIO,ROTA,JUNIO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,JUVENTUD,1,5690,1235133
JUVENTUD,2019,UCAYALI,<1_ANIO,ROTA,MARZO,0,0,,,,,,,,1003216
JUVENTUD,2019,UCAYALI,<1_ANIO,ROTA,MAYO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,JUVENTUD,1,5690,1030125
JUVENTUD,2019,UCAYALI,<1_ANIO,ROTA,NOVIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,JUVENTUD,1,5690,1813790
JUVENTUD,2019,UCAYALI,<1_ANIO,ROTA,OCTUBRE,0,0,,,,,,,,619318
JUVENTUD,2019,UCAYALI,<1_ANIO,ROTA,SETIEMBRE,14.285714285714286,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,JUVENTUD,1,5690,85800
JUVENTUD,2019,UCAYALI,RN,BCG,ABRIL,100,1,,,,,,,,998497
JUVENTUD,2019,UCAYALI,RN,BCG,AGOSTO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,JUVENTUD,1,5690,3650033
JUVENTUD,2019,UCAYALI,RN,BCG,DICIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,JUVENTUD,1,5690,1953340
JUVENTUD,2019,UCAYALI,RN,BCG,ENERO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,JUVENTUD,1,5690,924269
JUVENTUD,2019,UCAYALI,RN,BCG,FEBRERO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,JUVENTUD,1,5690,1000320
JUVENTUD,2019,UCAYALI,RN,BCG,JULIO,0,0,,,,,,,,1352080
JUVENTUD,2019,UCAYALI,RN,BCG,JUNIO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,JUVENTUD,1,5690,1235133
JUVENTUD,2019,UCAYALI,RN,BCG,MARZO,0,0,,,,,,,,1003216
JUVENTUD,2019,UCAYALI,RN,BCG,MAYO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,JUVENTUD,1,5690,1030125
JUVENTUD,2019,UCAYALI,RN,BCG,NOVIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,JUVENTUD,1,5690,1813790
JUVENTUD,2019,UCAYALI,RN,BCG,OCTUBRE,0,0,,,,,,,,619318
JUVENTUD,2019,UCAYALI,RN,BCG,SETIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,JUVENTUD,1,5690,85800
JUVENTUD,2019,UCAYALI,RN,HVB,ABRIL,0,0,,,,,,,,998497
JUVENTUD,2019,UCAYALI,RN,HVB,AGOSTO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,JUVENTUD,1,5690,3650033
JUVENTUD,2019,UCAYALI,RN,HVB,DICIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,JUVENTUD,1,5690,1953340
JUVENTUD,2019,UCAYALI,RN,HVB,ENERO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,JUVENTUD,1,5690,924269
JUVENTUD,2019,UCAYALI,RN,HVB,FEBRERO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,JUVENTUD,1,5690,1000320
JUVENTUD,2019,UCAYALI,RN,HVB,JULIO,0,0,,,,,,,,1352080
JUVENTUD,2019,UCAYALI,RN,HVB,JUNIO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,JUVENTUD,1,5690,1235133
JUVENTUD,2019,UCAYALI,RN,HVB,MARZO,0,0,,,,,,,,1003216
JUVENTUD,2019,UCAYALI,RN,HVB,MAYO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,JUVENTUD,1,5690,1030125
JUVENTUD,2019,UCAYALI,RN,HVB,NOVIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,JUVENTUD,1,5690,1813790
JUVENTUD,2019,UCAYALI,RN,HVB,OCTUBRE,0,0,,,,,,,,619318
JUVENTUD,2019,UCAYALI,RN,HVB,SETIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,JUVENTUD,1,5690,85800
NUEVO PIURA,2019,UCAYALI,1_ANIO,AMA,ABRIL,5.2631578947368425,1,,,,,,,,998497
NUEVO PIURA,2019,UCAYALI,1_ANIO,AMA,AGOSTO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,3650033
NUEVO PIURA,2019,UCAYALI,1_ANIO,AMA,DICIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1953340
NUEVO PIURA,2019,UCAYALI,1_ANIO,AMA,ENERO,10.526315789473685,2,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,924269
NUEVO PIURA,2019,UCAYALI,1_ANIO,AMA,FEBRERO,10.526315789473685,2,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1000320
NUEVO PIURA,2019,UCAYALI,1_ANIO,AMA,JULIO,0,0,,,,,,,,1352080
NUEVO PIURA,2019,UCAYALI,1_ANIO,AMA,JUNIO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1235133
NUEVO PIURA,2019,UCAYALI,1_ANIO,AMA,MARZO,0,0,,,,,,,,1003216
NUEVO PIURA,2019,UCAYALI,1_ANIO,AMA,MAYO,5.2631578947368425,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1030125
NUEVO PIURA,2019,UCAYALI,1_ANIO,AMA,NOVIEMBRE,10.526315789473685,2,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1813790
NUEVO PIURA,2019,UCAYALI,1_ANIO,AMA,OCTUBRE,0,0,,,,,,,,619318
NUEVO PIURA,2019,UCAYALI,1_ANIO,AMA,SETIEMBRE,10.526315789473685,2,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,85800
NUEVO PIURA,2019,UCAYALI,1_ANIO,APO_REF,ABRIL,5.2631578947368425,1,,,,,,,,998497
NUEVO PIURA,2019,UCAYALI,1_ANIO,APO_REF,AGOSTO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,3650033
NUEVO PIURA,2019,UCAYALI,1_ANIO,APO_REF,DICIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1953340
NUEVO PIURA,2019,UCAYALI,1_ANIO,APO_REF,ENERO,5.2631578947368425,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,924269
NUEVO PIURA,2019,UCAYALI,1_ANIO,APO_REF,FEBRERO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1000320
NUEVO PIURA,2019,UCAYALI,1_ANIO,APO_REF,JULIO,10.526315789473685,2,,,,,,,,1352080
NUEVO PIURA,2019,UCAYALI,1_ANIO,APO_REF,JUNIO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1235133
NUEVO PIURA,2019,UCAYALI,1_ANIO,APO_REF,MARZO,15.789473684210526,3,,,,,,,,1003216
NUEVO PIURA,2019,UCAYALI,1_ANIO,APO_REF,MAYO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1030125
NUEVO PIURA,2019,UCAYALI,1_ANIO,APO_REF,NOVIEMBRE,5.2631578947368425,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1813790
NUEVO PIURA,2019,UCAYALI,1_ANIO,APO_REF,OCTUBRE,10.526315789473685,2,,,,,,,,619318
NUEVO PIURA,2019,UCAYALI,1_ANIO,APO_REF,SETIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,85800
NUEVO PIURA,2019,UCAYALI,1_ANIO,APT,ABRIL,5.2631578947368425,1,,,,,,,,998497
NUEVO PIURA,2019,UCAYALI,1_ANIO,APT,AGOSTO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,3650033
NUEVO PIURA,2019,UCAYALI,1_ANIO,APT,DICIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1953340
NUEVO PIURA,2019,UCAYALI,1_ANIO,APT,ENERO,5.2631578947368425,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,924269
NUEVO PIURA,2019,UCAYALI,1_ANIO,APT,FEBRERO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1000320
NUEVO PIURA,2019,UCAYALI,1_ANIO,APT,JULIO,10.526315789473685,2,,,,,,,,1352080
NUEVO PIURA,2019,UCAYALI,1_ANIO,APT,JUNIO,5.2631578947368425,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1235133
NUEVO PIURA,2019,UCAYALI,1_ANIO,APT,MARZO,15.789473684210526,3,,,,,,,,1003216
NUEVO PIURA,2019,UCAYALI,1_ANIO,APT,MAYO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1030125
NUEVO PIURA,2019,UCAYALI,1_ANIO,APT,NOVIEMBRE,5.2631578947368425,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1813790
NUEVO PIURA,2019,UCAYALI,1_ANIO,APT,OCTUBRE,10.526315789473685,2,,,,,,,,619318
NUEVO PIURA,2019,UCAYALI,1_ANIO,APT,SETIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,85800
NUEVO PIURA,2019,UCAYALI,1_ANIO,NEUMO,ABRIL,5.2631578947368425,1,,,,,,,,998497
NUEVO PIURA,2019,UCAYALI,1_ANIO,NEUMO,AGOSTO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,3650033
NUEVO PIURA,2019,UCAYALI,1_ANIO,NEUMO,DICIEMBRE,10.526315789473685,2,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1953340
NUEVO PIURA,2019,UCAYALI,1_ANIO,NEUMO,ENERO,15.789473684210526,3,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,924269
NUEVO PIURA,2019,UCAYALI,1_ANIO,NEUMO,FEBRERO,5.2631578947368425,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1000320
NUEVO PIURA,2019,UCAYALI,1_ANIO,NEUMO,JULIO,5.2631578947368425,1,,,,,,,,1352080
NUEVO PIURA,2019,UCAYALI,1_ANIO,NEUMO,JUNIO,10.526315789473685,2,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1235133
NUEVO PIURA,2019,UCAYALI,1_ANIO,NEUMO,MARZO,5.2631578947368425,1,,,,,,,,1003216
NUEVO PIURA,2019,UCAYALI,1_ANIO,NEUMO,MAYO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1030125
NUEVO PIURA,2019,UCAYALI,1_ANIO,NEUMO,NOVIEMBRE,21.05263157894737,4,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1813790
NUEVO PIURA,2019,UCAYALI,1_ANIO,NEUMO,OCTUBRE,10.526315789473685,2,,,,,,,,619318
NUEVO PIURA,2019,UCAYALI,1_ANIO,NEUMO,SETIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,85800
NUEVO PIURA,2019,UCAYALI,1_ANIO,SPR,ABRIL,5.2631578947368425,1,,,,,,,,998497
NUEVO PIURA,2019,UCAYALI,1_ANIO,SPR,AGOSTO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,3650033
NUEVO PIURA,2019,UCAYALI,1_ANIO,SPR,DICIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1953340
NUEVO PIURA,2019,UCAYALI,1_ANIO,SPR,ENERO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,924269
NUEVO PIURA,2019,UCAYALI,1_ANIO,SPR,FEBRERO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1000320
NUEVO PIURA,2019,UCAYALI,1_ANIO,SPR,JULIO,10.526315789473685,2,,,,,,,,1352080
NUEVO PIURA,2019,UCAYALI,1_ANIO,SPR,JUNIO,5.2631578947368425,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1235133
NUEVO PIURA,2019,UCAYALI,1_ANIO,SPR,MARZO,10.526315789473685,2,,,,,,,,1003216
NUEVO PIURA,2019,UCAYALI,1_ANIO,SPR,MAYO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1030125
NUEVO PIURA,2019,UCAYALI,1_ANIO,SPR,NOVIEMBRE,5.2631578947368425,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1813790
NUEVO PIURA,2019,UCAYALI,1_ANIO,SPR,OCTUBRE,10.526315789473685,2,,,,,,,,619318
NUEVO PIURA,2019,UCAYALI,1_ANIO,SPR,SETIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,85800
NUEVO PIURA,2019,UCAYALI,1_ANIO,VARI,ABRIL,5.2631578947368425,1,,,,,,,,998497
NUEVO PIURA,2019,UCAYALI,1_ANIO,VARI,AGOSTO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,3650033
NUEVO PIURA,2019,UCAYALI,1_ANIO,VARI,DICIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1953340
NUEVO PIURA,2019,UCAYALI,1_ANIO,VARI,ENERO,15.789473684210526,3,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,924269
NUEVO PIURA,2019,UCAYALI,1_ANIO,VARI,FEBRERO,15.789473684210526,3,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1000320
NUEVO PIURA,2019,UCAYALI,1_ANIO,VARI,JULIO,0,0,,,,,,,,1352080
NUEVO PIURA,2019,UCAYALI,1_ANIO,VARI,JUNIO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1235133
NUEVO PIURA,2019,UCAYALI,1_ANIO,VARI,MARZO,5.2631578947368425,1,,,,,,,,1003216
NUEVO PIURA,2019,UCAYALI,1_ANIO,VARI,MAYO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1030125
NUEVO PIURA,2019,UCAYALI,1_ANIO,VARI,NOVIEMBRE,10.526315789473685,2,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1813790
NUEVO PIURA,2019,UCAYALI,1_ANIO,VARI,OCTUBRE,15.789473684210526,3,,,,,,,,619318
NUEVO PIURA,2019,UCAYALI,1_ANIO,VARI,SETIEMBRE,15.789473684210526,3,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,85800
NUEVO PIURA,2019,UCAYALI,2_ANIOS,INFLUENZA,ABRIL,0,0,,,,,,,,998497
NUEVO PIURA,2019,UCAYALI,2_ANIOS,INFLUENZA,AGOSTO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,3650033
NUEVO PIURA,2019,UCAYALI,2_ANIOS,INFLUENZA,DICIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1953340
NUEVO PIURA,2019,UCAYALI,2_ANIOS,INFLUENZA,ENERO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,924269
NUEVO PIURA,2019,UCAYALI,2_ANIOS,INFLUENZA,FEBRERO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1000320
NUEVO PIURA,2019,UCAYALI,2_ANIOS,INFLUENZA,JULIO,0,0,,,,,,,,1352080
NUEVO PIURA,2019,UCAYALI,2_ANIOS,INFLUENZA,JUNIO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1235133
NUEVO PIURA,2019,UCAYALI,2_ANIOS,INFLUENZA,MARZO,0,0,,,,,,,,1003216
NUEVO PIURA,2019,UCAYALI,2_ANIOS,INFLUENZA,MAYO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1030125
NUEVO PIURA,2019,UCAYALI,2_ANIOS,INFLUENZA,NOVIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1813790
NUEVO PIURA,2019,UCAYALI,2_ANIOS,INFLUENZA,OCTUBRE,0,0,,,,,,,,619318
NUEVO PIURA,2019,UCAYALI,2_ANIOS,INFLUENZA,SETIEMBRE,23.80952380952381,5,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,85800
NUEVO PIURA,2019,UCAYALI,3_ANIOS,INFLUENZA,ABRIL,0,0,,,,,,,,998497
NUEVO PIURA,2019,UCAYALI,3_ANIOS,INFLUENZA,AGOSTO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,3650033
NUEVO PIURA,2019,UCAYALI,3_ANIOS,INFLUENZA,DICIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1953340
NUEVO PIURA,2019,UCAYALI,3_ANIOS,INFLUENZA,ENERO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,924269
NUEVO PIURA,2019,UCAYALI,3_ANIOS,INFLUENZA,FEBRERO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1000320
NUEVO PIURA,2019,UCAYALI,3_ANIOS,INFLUENZA,JULIO,0,0,,,,,,,,1352080
NUEVO PIURA,2019,UCAYALI,3_ANIOS,INFLUENZA,JUNIO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1235133
NUEVO PIURA,2019,UCAYALI,3_ANIOS,INFLUENZA,MARZO,0,0,,,,,,,,1003216
NUEVO PIURA,2019,UCAYALI,3_ANIOS,INFLUENZA,MAYO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1030125
NUEVO PIURA,2019,UCAYALI,3_ANIOS,INFLUENZA,NOVIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,1813790
NUEVO PIURA,2019,UCAYALI,3_ANIOS,INFLUENZA,OCTUBRE,0,0,,,,,,,,619318
NUEVO PIURA,2019,UCAYALI,3_ANIOS,INFLUENZA,SETIEMBRE,100,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,85800
NUEVO PIURA,2019,UCAYALI,4_ANIOS,APO2,ABRIL,0,4,,,,,,,,998497
NUEVO PIURA,2019,UCAYALI,4_ANIOS,APO2,AGOSTO,2,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NUEVO PIURA,1,5690,3650033
